sample_id,label,param_1,param_2,param_3,param_4,noise_sigma
108,linear,-1.369906634730082,-2.941802069869924,0.0,0.0,0.1714835092695162
109,linear,1.6497951851825672,0.3721888369434003,0.0,0.0,0.1475921990718547
110,linear,-0.4867607105063389,2.7077321366537,0.0,0.0,0.0392951570143089
111,linear,-1.5707505486699185,-0.0235229763462117,0.0,0.0,0.1234463572476866
112,linear,-1.7966661522060914,4.813871012530017,0.0,0.0,0.1319270305998857
113,linear,-0.6093054606563868,1.6252959436619987,0.0,0.0,0.0573629855498475
114,linear,-1.2056653458747677,1.2682498278420864,0.0,0.0,0.1227930789575666
115,linear,0.8326302153705405,-3.248194321439964,0.0,0.0,0.0516729711575188
116,linear,0.9919605158097876,3.150730962187541,0.0,0.0,0.0707349331307672
117,linear,-1.4764386765980198,-0.6117829819805127,0.0,0.0,0.0833771811984454
118,linear,1.634432986222568,2.914514878076223,0.0,0.0,0.1186668058644871
119,linear,1.1720199158385216,3.478368672236545,0.0,0.0,0.1489969787280053
120,linear,-1.32080010490917,-3.0481447018134435,0.0,0.0,0.0415379616274515
121,linear,0.710834457817878,3.1447387603093397,0.0,0.0,0.0352268797502018
122,linear,-1.1477002624039905,-4.956942243323214,0.0,0.0,0.0962486404750882
123,linear,-1.218016690413651,-0.8995121308500575,0.0,0.0,0.0907326526463066
124,linear,-1.6088480102182277,-0.3176859430641601,0.0,0.0,0.0740294420374901
125,linear,1.7751934724148448,-0.9795220184293064,0.0,0.0,0.0860577005269748
126,linear,-1.0893554128031435,-4.494640113499423,0.0,0.0,0.1243145192308161
127,linear,0.9790837112670164,3.2050594385860407,0.0,0.0,0.0999247634831141
128,linear,0.946092870807552,1.7797185254504466,0.0,0.0,0.0746962069789873
129,linear,-1.6247687039691003,-0.8762508570277543,0.0,0.0,0.1867611560015282
130,linear,1.3183816363428198,-4.755491591179851,0.0,0.0,0.0633022749631904
131,linear,0.9988230041785472,-2.4238738381796354,0.0,0.0,0.1139000823359604
132,linear,0.9759788907799636,0.3161291869543934,0.0,0.0,0.0723754926628576
133,linear,1.6875900259968015,-1.6783695229654838,0.0,0.0,0.0722362210226868
134,linear,0.52364803109062,3.82175070328948,0.0,0.0,0.047513330918407
135,linear,1.368280607088959,-1.6979870440226863,0.0,0.0,0.1308002583796053
136,linear,0.2171423429057117,1.2186203065434054,0.0,0.0,0.0190786108628454
137,linear,-0.236149472807853,2.429063098580823,0.0,0.0,0.0117464258067954
138,linear,0.9500605491909032,-4.281496645137657,0.0,0.0,0.0742911789039861
139,linear,-0.2722173559980723,2.692425812982214,0.0,0.0,0.027340710754968
140,linear,-1.0772834986885689,4.057918529142601,0.0,0.0,0.0825366991862419
141,linear,0.1070929254492307,1.3902721026467375,0.0,0.0,0.0121396643517641
142,linear,-0.923477997108777,-1.7914992593281251,0.0,0.0,0.0751923075590485
143,linear,-0.2148706456782338,-2.721322134471662,0.0,0.0,0.0221487637092605
144,linear,1.3951684525443548,-3.446028807427244,0.0,0.0,0.1220455903177509
145,linear,-1.1888381895633646,1.5998624423711414,0.0,0.0,0.1183532548291942
146,linear,-1.9262487884992248,-0.6082148679406529,0.0,0.0,0.1758688434635417
147,linear,-0.1804223930694446,-0.8606968094539909,0.0,0.0,0.0078616538391965
148,linear,1.6236088752711133,4.7071016119621305,0.0,0.0,0.1327032112119968
149,linear,1.395913690499416,-0.2753132243551182,0.0,0.0,0.1083202504831676
150,linear,1.4382445336755922,-1.2179947699031892,0.0,0.0,0.1618226351808274
151,linear,-1.7150220905336355,-0.246943821163958,0.0,0.0,0.1758080136993529
152,linear,-0.0429392366768088,-3.5836103202709504,0.0,0.0,0.0017658741625144
153,linear,-0.5051279884705946,1.5133499874004643,0.0,0.0,0.0185023657144841
154,linear,-0.6206749624046486,-0.787198723167454,0.0,0.0,0.0222035892044964
155,linear,-1.8306155440051808,-0.5506223897299378,0.0,0.0,0.1489989663202613
156,linear,-1.4763147514140038,-4.48278508333609,0.0,0.0,0.1802323206759071
157,linear,-0.2069905817850248,-2.205126264298104,0.0,0.0,0.0233686754331055
158,linear,0.6992510096234787,-2.365245718106823,0.0,0.0,0.0432194526290763
159,linear,-0.0215991041021883,-3.760619455591222,0.0,0.0,0.001077469325496
160,linear,0.1329992393268328,-3.2208751170385552,0.0,0.0,0.0117232885954719
161,linear,-0.4593290505761231,-1.6099225939712092,0.0,0.0,0.0271099676515744
162,linear,1.0590267517305945,3.442723575824445,0.0,0.0,0.1238905562459068
163,linear,-1.8632823562869596,2.701869494441828,0.0,0.0,0.1996553189124296
164,linear,1.5176469339507404,-2.296590294723609,0.0,0.0,0.1772693653932862
165,linear,1.2956494442031858,-2.4327823846483376,0.0,0.0,0.1613988612141847
166,linear,-1.5392557867429573,0.63862403471314,0.0,0.0,0.1526450081247508
167,linear,-1.2561023204971633,-1.7673411563489538,0.0,0.0,0.1074519406860109
168,linear,1.7899721801791395,-1.8528255253463664,0.0,0.0,0.1106252959927734
169,linear,0.6218375708800052,-4.059787978311697,0.0,0.0,0.0761971726195869
170,linear,-0.4563148341471406,-3.0304045737997374,0.0,0.0,0.0238550913616495
171,linear,1.1746904970257075,-4.412813183498503,0.0,0.0,0.0814687227032196
172,linear,0.5157920686511086,1.1243932925318152,0.0,0.0,0.0529162957450698
173,linear,0.8151107781608982,-2.9564045478836123,0.0,0.0,0.0286010961053277
174,linear,0.9139274676077256,-4.568247749431155,0.0,0.0,0.0237871995218106
175,linear,1.592480322004378,4.950094173238103,0.0,0.0,0.0534644883124534
176,linear,-0.3869056682786236,-4.1972267959596286,0.0,0.0,0.02025946266419
177,linear,0.7590473937763482,3.682364402828997,0.0,0.0,0.0480280377532052
178,linear,-1.6442850277988694,-4.762434935428135,0.0,0.0,0.0514330975235555
179,linear,-1.7930010175844608,-0.223512304270292,0.0,0.0,0.2080756669652557
180,linear,-0.5398110124609663,-3.500585220659393,0.0,0.0,0.0618599280777192
181,linear,-1.8204787100948936,2.4807095907989263,0.0,0.0,0.0598397784438733
182,linear,0.3857803974410934,2.922708371704024,0.0,0.0,0.0395191193682831
183,linear,0.1497502934159063,-0.1288458008357826,0.0,0.0,0.0054641096971368
184,linear,-1.7255165715645644,1.9184706128565288,0.0,0.0,0.1553600024595994
185,linear,1.0244832389722975,4.976673923386359,0.0,0.0,0.042937361658364
186,linear,0.5661888133634263,2.90243155389435,0.0,0.0,0.0505807143507292
187,linear,0.9360662391548916,3.2744085250874715,0.0,0.0,0.0806312880321854
188,linear,-0.5064658269653011,4.441436470762746,0.0,0.0,0.0390588785358721
189,linear,1.6932107610315144,3.8366628157248286,0.0,0.0,0.1335187716743772
190,linear,1.7614056501527222,4.370627248797014,0.0,0.0,0.1407444160958224
191,linear,-1.1394751276869024,-3.367933152822129,0.0,0.0,0.0946452315735555
192,linear,0.7619822048712526,-4.83517799403843,0.0,0.0,0.0940111767529984
193,linear,-1.3082907689322745,-1.8033443237291304,0.0,0.0,0.0726785177306317
194,linear,0.4706778422145556,1.7831060840170825,0.0,0.0,0.0479111366431317
195,linear,1.3070993120555148,0.4520490122264009,0.0,0.0,0.1161235590712199
196,linear,-0.1956393567843748,-0.976291168278162,0.0,0.0,0.0203326420313751
197,linear,-0.1730176065840041,2.534605394363417,0.0,0.0,0.004975406854068
198,linear,-0.0229608927525495,-3.0251794813672186,0.0,0.0,0.0026049102981633
199,linear,-0.8457879721561916,-2.5868566202247125,0.0,0.0,0.0287139890831207
200,linear,1.0399400459846104,0.7486904202773426,0.0,0.0,0.1181977420562549
201,linear,-0.188519337151928,4.26948999732512,0.0,0.0,0.0124069020595889
202,linear,-1.7195422718232645,0.7482073124011546,0.0,0.0,0.1259598125673087
203,linear,1.2023084700612818,3.5365066900450017,0.0,0.0,0.0495433648428525
204,linear,1.9477783248155784,3.748508488051632,0.0,0.0,0.0827232175229385
205,linear,1.5699373488386392,-2.700519821813676,0.0,0.0,0.0674016767199557
206,linear,0.0491561708197831,3.074473764101548,0.0,0.0,0.0030385746932151
207,linear,-0.6636245613601868,-2.279548108223306,0.0,0.0,0.0481213908694331
208,linear,-1.174908386378617,-3.1333789630457023,0.0,0.0,0.0896342677761517
209,linear,0.1003729333794551,1.5278722449131497,0.0,0.0,0.0119841244497032
210,linear,1.5496915925469454,-4.511246231491244,0.0,0.0,0.1589105036786407
211,linear,0.7675403708236122,1.8684956576646687,0.0,0.0,0.061859342327039
212,linear,0.7179408730324157,2.703953831813271,0.0,0.0,0.0915202525174674
213,linear,1.4929597454155237,1.9350542435606064,0.0,0.0,0.0442079483681353
214,linear,1.9230298716334089,2.390746290164124,0.0,0.0,0.1404609341815473
215,linear,-0.9181196824700844,-1.28288740170466,0.0,0.0,0.0277223262746457
216,linear,-0.4790576644027822,-0.686817184842087,0.0,0.0,0.052106286349046
217,linear,-0.3405919778953392,-3.7614311887069807,0.0,0.0,0.0229722320984896
218,linear,0.1161575739555611,-4.990100060736139,0.0,0.0,0.0048858649847565
219,linear,1.9251060959730908,1.1766024016999612,0.0,0.0,0.1691351849698837
220,linear,-0.4834997556338058,1.4877490388855446,0.0,0.0,0.0601374117978533
221,linear,1.417571163973994,-4.655290071672372,0.0,0.0,0.1388146993147361
222,linear,0.3771777120552819,-2.923628279060803,0.0,0.0,0.0313215618613403
223,linear,-1.3254204727800856,-2.163988503944261,0.0,0.0,0.090457553865785
224,linear,-1.3718980106632288,-4.881909118209954,0.0,0.0,0.0697652865606816
225,linear,-1.2667273525218388,-0.3086656302788313,0.0,0.0,0.1165337929829899
226,linear,-1.6019614285381714,1.062506194501415,0.0,0.0,0.0517556999150719
227,linear,-0.1084512713833336,1.5511389142476482,0.0,0.0,0.0050957623993805
228,linear,-1.681977747630519,2.508363334364625,0.0,0.0,0.0932616840190465
229,linear,-0.1030296742984537,0.7073060612024626,0.0,0.0,0.0059360168557196
230,linear,0.824394329571041,1.177859363885542,0.0,0.0,0.0214676256203602
231,linear,1.5462316546651134,-4.024552932270174,0.0,0.0,0.1418737446737505
232,linear,-0.5043126388271064,-0.5396828077010882,0.0,0.0,0.0339767229030934
233,linear,0.4438347136667944,1.088078092055942,0.0,0.0,0.0234475737344267
234,linear,1.4992926170962164,4.160583313018277,0.0,0.0,0.1684678802913486
235,linear,0.5637826885008939,1.7601896008937832,0.0,0.0,0.0334793271874489
236,linear,0.6933132296078202,-2.2938930480480613,0.0,0.0,0.0370194016181647
237,linear,-0.292817513342487,4.011053131506767,0.0,0.0,0.0104161122814306
238,linear,-1.7453456427245455,3.2700801460799944,0.0,0.0,0.1585474001308137
239,linear,-1.719066516453187,-4.430867978715492,0.0,0.0,0.2047083009893161
240,linear,0.4165368208682847,4.865910758490911,0.0,0.0,0.0392203512568223
241,linear,-0.0339473077886403,-3.262231122176092,0.0,0.0,0.0010667359560012
242,linear,-0.4477858107910095,0.5501024593990529,0.0,0.0,0.0157357906268314
243,linear,-1.5620506971967392,-4.046465468171397,0.0,0.0,0.095986754005853
244,linear,1.0397055903763612,1.9555203041264144,0.0,0.0,0.0413047590838862
245,linear,-1.4698147429009492,4.541082790700076,0.0,0.0,0.0802862125621713
246,linear,1.5176936356466344,-0.2742648909292819,0.0,0.0,0.1893049201408934
247,linear,0.7844654304520513,-4.282229069392312,0.0,0.0,0.0582494948923732
248,linear,0.8164755614183239,3.198111081856883,0.0,0.0,0.0611588330102524
249,linear,-0.3157803480171517,-4.098280235105088,0.0,0.0,0.0220382923783869
250,linear,1.770037053279227,-1.8082602823267035,0.0,0.0,0.0914565952217093
251,linear,-1.7441098303669067,2.374604451918155,0.0,0.0,0.0626594835551018
252,linear,0.0258932419935171,-2.769638720017047,0.0,0.0,0.0031577531211297
253,linear,1.2870922374928018,-3.423984867115216,0.0,0.0,0.0464671618695835
254,linear,-0.0180346349252706,-1.4368251634306062,0.0,0.0,0.001492959809427
255,linear,0.5896432915042782,-3.649491953202253,0.0,0.0,0.0416129182257015
256,linear,-0.8530243960831285,3.662757734159724,0.0,0.0,0.1021334124669862
257,linear,-1.886624917714406,2.404453547781268,0.0,0.0,0.2267622597619237
258,linear,0.0635955849776852,-2.4828935825056773,0.0,0.0,0.0049098602713787
259,linear,1.4011347406215369,3.607676949546045,0.0,0.0,0.0847487694155583
260,linear,1.9384295064037191,-2.520983101688171,0.0,0.0,0.0645257800163014
261,linear,-0.6533167696105107,1.7907421011959368,0.0,0.0,0.0671571553747237
262,linear,-1.9182280674289969,2.918472897910739,0.0,0.0,0.1373545298261466
263,linear,-0.2114977990246518,0.5233275024069952,0.0,0.0,0.0142448091209163
264,linear,0.7999240872890452,2.49729350721248,0.0,0.0,0.0756796032327519
265,linear,1.4168100267799684,-0.8597241786763776,0.0,0.0,0.1187215327499999
266,linear,1.9517557156496983,4.712613162688683,0.0,0.0,0.2329919274039359
267,linear,-0.2706988165235677,-3.914134521784469,0.0,0.0,0.0111556477258586
268,linear,-1.382221426058456,-1.96417348405613,0.0,0.0,0.1607525252836456
269,linear,0.2127945261511494,-1.5596283174084622,0.0,0.0,0.0167166368969929
270,linear,1.8933947349836229,3.12190551851192,0.0,0.0,0.2147758392621763
271,linear,-0.9732964314313296,2.4528117215457224,0.0,0.0,0.0321764751047844
272,linear,1.215530961235494,-1.719288574390588,0.0,0.0,0.1310872683665978
273,linear,-1.983987350228884,-3.568032622568784,0.0,0.0,0.1005938598613883
274,linear,-0.7176637502003755,4.642826487041081,0.0,0.0,0.0638966352700786
275,linear,1.860568468229596,0.9885837010035274,0.0,0.0,0.126487565214676
276,linear,-1.7927795374405062,2.558777308258808,0.0,0.0,0.1098610800763195
277,linear,-0.3317884664154085,3.794668555898763,0.0,0.0,0.0104122649593254
278,linear,-0.5602692981407791,1.1082455046596973,0.0,0.0,0.0312555022786871
279,linear,-0.0518180264833727,-3.155284158208941,0.0,0.0,0.0018233679229236
280,linear,-0.8023540207339024,-4.526157661824014,0.0,0.0,0.0225155332591701
281,linear,1.0334891063941716,4.922472073132491,0.0,0.0,0.1060059436854993
282,linear,1.2789070845789317,2.9935457505713883,0.0,0.0,0.1582833528183764
283,linear,0.8989448738051684,2.9579500480531253,0.0,0.0,0.0634572101262606
284,linear,-1.6605662257802627,0.1153113663764751,0.0,0.0,0.1188354616235224
285,linear,-1.00523847684854,-4.415856204453813,0.0,0.0,0.1067700182725136
286,linear,0.8178331521336677,-4.217409923164298,0.0,0.0,0.0841916013809698
287,linear,0.7925785646034265,-2.784415006140697,0.0,0.0,0.0465233878721357
288,linear,-0.750448751191851,-3.2179314351953447,0.0,0.0,0.0207038716434924
289,linear,-0.4389654842112183,-0.7218619063705836,0.0,0.0,0.0237518813889472
290,linear,1.7424271458789655,1.2436224511722704,0.0,0.0,0.129173464411923
291,linear,0.57090125872024,1.5262804914130532,0.0,0.0,0.0500320134068954
292,linear,-1.1204398290597537,3.0429186587668724,0.0,0.0,0.0786717209064421
293,linear,0.4804505157893612,-0.3295764986676541,0.0,0.0,0.030451918251138
294,linear,1.6583969774870466,2.12886291432101,0.0,0.0,0.1208630240067399
295,linear,0.4803236266130488,-1.8893616489541007,0.0,0.0,0.0318879218158135
296,linear,1.2795404872788034,0.1130595341269504,0.0,0.0,0.0946770901529718
297,linear,-0.6159965310479425,4.229434198401748,0.0,0.0,0.0287716360518202
298,linear,-0.945801349292038,-1.5731181962216856,0.0,0.0,0.0868446646596484
299,linear,1.5029840654385875,-2.0467242392326703,0.0,0.0,0.1036727042055894
300,linear,-1.4810875723803778,1.9479831124876088,0.0,0.0,0.0792356770513898
301,linear,-1.1907655246316071,-4.452258926095639,0.0,0.0,0.0473536788095175
302,linear,1.961768715701289,4.962650629391334,0.0,0.0,0.2463506768921883
303,linear,-0.5715376164135257,3.518678557465444,0.0,0.0,0.0286576485368298
304,linear,0.2605924507835486,0.4826384183326526,0.0,0.0,0.0133227788098726
305,linear,0.6516860441283505,-0.1996900057378301,0.0,0.0,0.0768820406857487
306,linear,1.01400225378244,-3.647180714888101,0.0,0.0,0.121641545024567
307,linear,1.3986288097842796,-2.0696232556718144,0.0,0.0,0.1718914312048617
308,linear,1.6403586965207957,-3.189901493298276,0.0,0.0,0.1076931827808932
309,linear,-0.9031903908264004,2.2927124386038926,0.0,0.0,0.0516216444209047
310,linear,-1.122912996307636,-1.7679271050721712,0.0,0.0,0.0964531969541765
311,linear,0.9114948520904078,4.153265276899615,0.0,0.0,0.0715448005213534
312,linear,1.8041794166915577,2.9821184197173665,0.0,0.0,0.2095026572613313
313,linear,0.0413036683029366,0.0930031322482181,0.0,0.0,0.0011404575294932
314,linear,-1.8750360840374007,1.904081087789521,0.0,0.0,0.1311868413894566
315,linear,-0.8790795648114487,3.6000649806260387,0.0,0.0,0.058027917961282
316,linear,1.1562131184285862,0.5555846754661387,0.0,0.0,0.1017557233967246
317,linear,-1.4643374253857662,-4.303889982013944,0.0,0.0,0.11114950384536
318,linear,-1.1797976059072668,3.062314887229814,0.0,0.0,0.0428711989975323
319,linear,-1.5460602675931527,0.6755028654819171,0.0,0.0,0.0687659019731553
320,linear,0.412818640203398,-3.235423469711005,0.0,0.0,0.0340082231380769
321,linear,1.1320513418273703,3.2812278833752,0.0,0.0,0.0839667547765749
322,linear,0.1230256077442781,3.4618152934498774,0.0,0.0,0.0040286744661097
323,linear,-0.3083354278285011,3.1550275592545667,0.0,0.0,0.0328454528077954
324,linear,-0.5785422707190491,1.1551669475815114,0.0,0.0,0.0224375557101685
325,linear,1.238316809309541,-0.9703725822949424,0.0,0.0,0.087871567250123
326,linear,-0.6229688514213918,4.3998259370499255,0.0,0.0,0.0558240342602551
327,linear,0.2033266601210663,1.1854023650319885,0.0,0.0,0.0064145802681483
328,linear,1.361004082511247,-4.296888614355447,0.0,0.0,0.0372823224225385
329,linear,1.3292772168701332,-3.1709681601331763,0.0,0.0,0.0432167377426618
330,linear,0.6378691000219123,4.788086544470412,0.0,0.0,0.0647976959584261
331,linear,-1.3212122710325382,2.235949236028211,0.0,0.0,0.0600762476638284
332,linear,0.880561790265229,0.8199872545598828,0.0,0.0,0.0405589190270207
333,linear,0.9864038562204868,-4.805772119412596,0.0,0.0,0.052698893659384
334,linear,-0.9719199374061688,2.752332521932148,0.0,0.0,0.0778893068605253
335,linear,-1.4475810485250054,-2.631393968727119,0.0,0.0,0.0413689860020726
336,linear,-1.836520040913303,-1.853121367108078,0.0,0.0,0.2115465837490119
337,linear,0.6418089539734768,0.2797985783070844,0.0,0.0,0.0382962578292433
338,linear,-1.3378739938198794,1.5852748285076403,0.0,0.0,0.1696815587123511
339,linear,1.8805460449529607,-0.4080390430793468,0.0,0.0,0.170142402369182
340,linear,1.9845090305544288,-3.9278915413985938,0.0,0.0,0.1056692596783511
341,linear,-0.4101036652374072,-0.883443048702639,0.0,0.0,0.0183324470290281
342,linear,1.0527483295809752,-2.547341568907004,0.0,0.0,0.035992473134871
343,linear,-0.7315173524994472,1.5397314671693143,0.0,0.0,0.0546464288206223
344,linear,-0.9004916934999243,4.800126449449591,0.0,0.0,0.0461885978858069
345,linear,-1.9020662341295584,2.0373661964376844,0.0,0.0,0.2408977594841951
