label,y_0,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9
linear,-6.137110642108891,-5.193688423774437,-4.271671829578495,-3.562392258328992,-3.2133497955614985,-2.0231102532488543,-1.2657351857299015,-0.4204720956481613,0.5564971913220721,0.7862417302135658
linear,-7.157105381502463,-6.4620904326366375,-5.6645215975681245,-4.989549947627336,-4.133359670169081,-3.350245689286682,-2.6376407569705043,-1.8709000770574589,-1.1019335132179744,-0.4086061793271956
linear,-1.9092560059454955,-2.301205501806308,-2.6029416680533703,-2.884386985364724,-3.2813624286912444,-3.613618769614765,-3.9126101656408503,-4.22313426269104,-4.578134666637861,-4.868291990083927
linear,2.846161018256021,3.1502691871757507,3.4784514509388345,3.983837226554383,4.303379376938725,4.709047382314229,5.135565292384741,5.427250668620782,5.82587242217321,6.201541460744446
linear,-1.5116321388081024,-1.6606910146537406,-1.787951067444692,-1.8254005135560771,-1.9424396867156613,-2.0193536392542244,-2.115227412549198,-2.233301388421212,-2.318730818972184,-2.4359019381206286
linear,1.1911646210167042,0.4009981086566797,-0.5281583012057085,-1.2963078035116242,-2.193154848678334,-3.01927498160992,-3.7849931138199455,-4.835768745997947,-5.620427478059974,-6.471805182696785
linear,-7.265686396692599,-6.572109855812858,-5.817216817034176,-5.160273198848281,-4.7486375201739,-3.914045460365194,-3.482103894607125,-3.000369327847891,-2.342746285381189,-1.854503037974404
linear,0.3703770046323966,-0.548815477344021,-0.8808695493980236,-1.599102112813484,-1.9624232994646515,-2.581042812603527,-3.33134650987215,-3.544937543380048,-4.275197791142056,-4.812343759199464
linear,-4.292985067495913,-3.334584862028174,-2.474458937021526,-1.4266686468655785,-0.9105929257623327,-0.287172861520694,1.0820851229897732,1.651842981559056,2.798453894114332,3.503563224860752
linear,-1.0213458954475825,-1.0114572504021262,-0.9963835524279828,-0.9792707315136124,-0.9691703309174848,-0.9514084376124556,-0.9374460290761653,-0.9217571606702548,-0.9097427063224393,-0.896761918917782
linear,-2.539066353885228,-2.3590614631103146,-2.210650221336989,-2.0750021516330097,-1.904497283876804,-1.7552971338284011,-1.5970419429065852,-1.4352062736692277,-1.2737404832502417,-1.1266417492790974
linear,-1.033289211723036,-0.9876821392281252,-0.8790323501352454,-0.8152602211362943,-0.7192881270642915,-0.6431327674862413,-0.5577632260362391,-0.4811069075848755,-0.3724632914881148,-0.3076385107381192
linear,-3.7934806417822577,-3.8046142480151577,-3.815681878791642,-3.82535651511447,-3.8365340043850167,-3.845704634839697,-3.8588864386850688,-3.867805490604664,-3.879875545867361,-3.889794645338156
linear,-2.508671850577256,-2.800673494348439,-2.9202748203646287,-3.015773446150605,-3.3310177182042158,-3.6022602079516832,-3.783858149889375,-4.100900891101713,-4.271888471185225,-4.48136181591618
linear,1.108289824514164,0.0282980206775086,-0.5957936355099123,-1.352348725850283,-2.6248063440202527,-3.481850440676291,-4.007215318051512,-5.1136094605245415,-5.736310329113617,-6.8921581197442965
linear,6.096453330801464,5.123891702059815,4.309353058972139,3.62055244813921,2.979651311872122,1.9963442120917825,1.5082103000469569,0.6236546925666144,0.0749167364460201,-1.0871575428999585
linear,0.8097655948887047,-0.0088970823291717,-0.7620240674412083,-1.4838745669935565,-2.1558627961130963,-3.120376152483799,-3.541025973042558,-4.288585352661255,-5.0795162500729045,-5.787004697527324
linear,1.3456996650349022,1.7862821676298652,2.2407555295629797,2.700739039659549,3.2077586557728845,3.753081002892325,4.264184076919944,4.718291510754624,5.128208719127382,5.743735490063649
linear,-2.2032403435177583,-2.8049705471760604,-3.595926940167178,-3.939460727651465,-4.438768291874862,-5.159357797587992,-5.545999765737948,-6.338226673873462,-6.472476809523038,-7.033826848625066
linear,1.82194400431616,2.3761322604132245,2.7602122214021803,3.4101840124328024,4.007946433250901,4.143688000650808,4.643615542281837,5.2196092688781,5.826988571334904,5.99802028072016
linear,3.995037159952141,3.512335824112548,3.167920280145048,2.8656143730786914,2.480741570225449,2.219589772951335,1.7937157489058109,1.242779095210299,1.0644310828315924,0.5933993137116587
linear,3.9726179623116873,3.274094129381611,2.479819916392846,1.361001694410903,1.0196690430290911,0.0010142098411246,-0.5105507865397887,-1.5446699491769893,-1.949091624043568,-2.9107515430667634
linear,1.0753107983638055,1.561354225228354,1.9316908868402376,2.371170869767417,2.8037512819172044,3.2034241614904304,3.660976394164651,4.057257032030195,4.486474955613483,4.964012878173901
linear,5.789929083960675,5.134185826057114,4.569643493168068,4.207490287169237,3.742660028043533,3.282446640625318,2.756877316291632,2.398992146236464,1.9290786559393356,1.3333027634677528
linear,2.504835051723949,3.064782280606287,3.6632872793802376,4.048864846125596,4.725440944698125,5.233914283241451,5.934041117925531,6.341845410355538,7.014784742252495,7.371152611118781
linear,-2.42395603764843,-2.8651450498936986,-3.526497257712736,-4.173453544261821,-4.559908377202987,-5.165484152530457,-5.647345598528692,-6.154835252452445,-6.823700849971788,-7.3458107205659555
linear,-2.846954975692221,-2.2047072213603838,-1.6410201475957995,-1.0137759873509502,0.0704012081871003,0.7169631076448266,1.781343619882056,2.1831621477766388,2.9050017398176102,3.540259047238877
linear,0.239150838091909,0.1323068856719699,0.0214024319078737,-0.0483491023545084,-0.1357175673816309,-0.3065693930170143,-0.4150376782701835,-0.5014262483461103,-0.6285006037969014,-0.7005105895595902
linear,-7.77502357321138,-6.883474677274526,-6.06344721200195,-5.207032975339135,-4.317815598935893,-3.5746821995665803,-2.800262517471005,-1.9296445511510611,-1.0517954182535818,-0.3451328052944661
linear,0.4144664377878713,-0.1573530564357159,-0.6230616068538604,-1.2778007071148338,-1.7197897416773746,-2.25595274926249,-2.854296814602923,-3.40194493050629,-3.749402700069573,-4.350175163262113
linear,-5.30813599988263,-4.638984335298989,-3.986617330597092,-3.1897961507964983,-2.6772576826928915,-2.031994199739941,-1.5776173104265552,-0.96938716566294,-0.2377359267427533,0.3377650919773157
linear,0.0372332910284853,-0.6335204960805554,-1.431869541086527,-2.7610205509744183,-3.701278087738884,-3.80378936699164,-4.568264975492583,-5.850188143666932,-6.836222028149154,-7.217551320548883
linear,-1.657911853192885,-1.060765549837943,-0.3786577931942017,0.2310419845890736,0.8166064901425074,1.6273628045857602,2.239870533633265,2.8294080701744626,3.3350694989677434,4.069088962845769
linear,-1.3501513264116336,-0.8122512711132994,-0.2861935184565065,0.2288623816113215,0.6397015463554732,1.2780733637993944,1.7735376530926363,2.2642230935768737,2.9649797541976475,3.49960420393575
linear,5.363728896274053,5.050690185296492,4.643927261581185,4.412807889281594,4.066531121437035,3.655559821378103,3.4093761493277133,3.0825167619959397,2.8757785896054275,2.493780883048036
linear,6.922784350080813,6.107991430657681,5.605176799148259,4.839391576284962,4.089254310542167,3.7294592660096506,3.0455219980008748,2.00703170813107,1.6304369545895114,1.1598403630598604
linear,5.841919362963903,5.3510010811478415,4.952246383880396,4.4764400351918034,4.048921342881397,3.56083947440516,3.0149890259005643,2.475785975131392,2.049209852682583,1.6011396860084717
linear,6.783221024693489,5.897462982669833,5.174861979908514,4.1987015051912575,3.4310905085857493,2.568834082887929,1.4854204523800951,0.7196641626293057,0.1473152138905925,-1.118214715054492
linear,2.576972308005112,2.521217490005875,2.486068813969141,2.3782742187091035,2.367304090706336,2.32984057333262,2.238719399316671,2.195443873232106,2.1365632233437144,2.080906875320513
linear,0.1905136260797909,-0.1568789970284548,-1.1718593273767035,-1.604174211322691,-2.6155012586425337,-3.2904188939102745,-3.9637026467034393,-4.218134496015074,-5.307512769251283,-6.271994055622738
linear,3.566724722474377,3.7214760191312832,3.9097930517101513,4.082831610434708,4.273389556312997,4.4569594482227926,4.56742160634259,4.826033838075945,4.957779264777633,5.124979236424071
linear,1.827773089252469,2.1595953280244005,2.6614178473999863,3.102361625713358,3.5824752752940685,4.050948976703081,4.431251092374956,4.976658434735148,5.391167839624074,5.7349266151321965
linear,0.6298662923630788,-0.0557009857168596,-0.7258377906335391,-1.3553809913149768,-2.2258485345215067,-2.923224828983966,-3.608513995150415,-4.180863635002647,-4.790138866054591,-5.627470509379477
linear,6.60255923755764,5.907386156819565,5.254684440664111,4.4882093876192375,3.965950935083257,3.00326085774326,2.2601922286539717,1.7350951487534316,0.731142193926009,0.2894012178943649
linear,0.6132198360908602,1.2056271300741073,1.5569695703061988,1.9681942180401997,2.4957980410550307,2.9024335618464585,3.380427020995817,3.8984165149915375,4.368358334903999,4.7734613124734215
linear,1.7383815585379068,2.256287444157362,2.710609933298296,2.771035991563937,3.295756914606149,3.6164915456383313,4.085515776049244,4.392576274504291,4.8054905278099085,5.377097681369569
linear,0.1283446078486552,0.1806460388460802,0.2372064435436567,0.2960516706915177,0.3529429674192504,0.3946962230537944,0.4499059065948561,0.4883099257795837,0.5500333007971439,0.6114670216166999
linear,7.26051812272807,6.646225209029272,5.887767443587465,5.152964262957441,4.5370700006882725,3.5690587317944447,3.1864225892742333,2.1503661126660627,1.6442008305304336,1.1603016698380069
linear,-4.880775726240585,-4.228567800400486,-3.340085233792279,-2.7080039574094954,-1.939011611494002,-1.128819939070194,-0.4575964763351935,0.2318046120910383,1.02568834712315,1.7773610510178337
linear,-6.079847696432936,-5.258707700403591,-4.401571139617559,-3.513363661375649,-2.615552910807404,-1.713692535506277,-0.9382625763700762,-0.06379672960685,0.948289838712876,1.7299783877027517
linear,-1.1445344144119105,-0.8812713803674885,-0.6793002859522083,-0.5197170110304747,-0.3298912713562608,-0.2521736096962057,0.0098730763964027,0.1561401395540343,0.3245707858411518,0.5679496104574331
linear,-4.936760944489316,-4.057567893338207,-3.187112893172239,-2.508174243199548,-1.7108229855392834,-0.7899679917226495,-0.1539303389859471,0.5206061145688508,1.373117752230158,2.358199223593428
linear,-1.141789479659268,-1.6483903256149512,-2.366552021935492,-3.2580932100267743,-3.547869332592995,-4.485606784667974,-5.312732138706009,-5.89240662906462,-6.55427288910828,-7.068989948638519
linear,-1.7980199041664666,-2.19891639592513,-2.5940495916690853,-2.9836685532248106,-3.5168892956244475,-3.8311784838037193,-4.319887869121152,-4.611010056313444,-5.012733024822089,-5.360999304355062
linear,-4.723995447596491,-4.061864759976691,-3.1196182085450244,-2.0934964846994686,-1.5279449336918736,-0.4334280521128296,0.3896836236186927,0.9391724859438836,2.1365285303210566,2.932885801448857
linear,-2.7308573031305534,-2.46699906283684,-2.271959202511654,-1.999750326033635,-1.8095425591301533,-1.54682049550155,-1.3034208809657806,-1.006061241928514,-0.8730539303162466,-0.561979924298204
linear,-3.2519919689236043,-3.012512767020981,-2.706757771258156,-2.50669619842097,-2.201512877936676,-1.997428169210799,-1.722424171681188,-1.4953610519251952,-1.1920318711450355,-0.9048314489379922
linear,5.624337683851627,4.9076966447216535,4.301462230922543,3.720068158975733,3.1361110547571487,2.5736564447875647,1.7472097892636371,1.2134824561965678,0.5061321516289926,-0.1581803936492916
linear,-4.674618532909375,-4.291155816692019,-3.7939012917926855,-2.9809336026646256,-2.5894066294743814,-2.115587220715875,-1.517230801853351,-0.8943665534980044,-0.4603322479804694,-0.0561995711775285
linear,-3.795951709416425,-2.874349063602537,-1.967592902488126,-1.0876096061614084,-0.2360881463043961,0.6506636696110274,1.5329832853067444,2.306966094998,3.3214571028200948,4.064485044204599
linear,-3.291631111750281,-2.8524849972839315,-2.3474513223721707,-1.7079882934767552,-1.111226126721916,-0.5418773714331211,0.1083016979230354,0.5672570035154039,1.191831982460171,1.6623590183596069
linear,-1.4468366751625668,-2.2353701569496525,-3.0411594922564062,-3.5802147565913223,-4.609650510338863,-5.422896038066416,-6.45029664130166,-7.094448554708347,-7.810329202586622,-8.65834510613846
linear,2.212906485738804,1.4848950166119357,0.7401962437059102,0.0314228111501273,-0.4107405498404362,-1.7983611707469385,-2.4700827312246494,-2.9544171009700286,-3.586759637926555,-4.199731304929105
linear,0.1491646718529633,-0.6477358428709352,-1.3277565952260195,-2.113425827531625,-2.909462422915428,-3.5549027444050174,-4.333176169536377,-5.0770684083211535,-5.707235372534015,-6.725537497380091
linear,-0.3594234771983949,-1.0491161539611995,-1.5366676376117323,-2.0695302960600683,-2.238634901533436,-2.860331382303624,-3.6594463425876382,-4.2009817301488654,-4.837476879386297,-5.470931822911004
linear,0.947079242606409,0.6035078522411774,0.2670822945745872,-0.1377719911657622,-0.5590487341515202,-1.156993455777819,-1.3685550103550732,-1.9582980371636156,-2.243135078494227,-2.733012347451278
linear,6.311471269196698,5.720538057785008,5.385249907474312,4.8185130906745455,4.173831167202462,3.768383596215383,3.3815712704093133,2.872875761844771,2.0254746178323133,1.54572560369831
linear,-1.747118294943664,-2.207020182516566,-2.743194587030166,-3.280732327111008,-3.790274913512482,-4.30059011612191,-4.81779300803206,-5.157353418638738,-5.7715325177040935,-6.248362902766997
linear,5.864065486164195,5.521143703499194,4.935974972282584,4.349875520093527,3.9758230712937705,3.809885011630364,3.091719994182873,2.7575011802436906,2.108875253092242,1.6378778599909312
linear,2.5976224313061747,1.9086916133564529,1.0990466482115224,0.1694519254460468,-0.7021631111741424,-1.519076025861454,-2.19363855605586,-2.9782911932832894,-3.9082915224464014,-4.631108354968158
linear,-1.6036296287288407,-1.9805255313964047,-2.229270909512191,-2.6045218059812014,-2.8819027410082136,-3.225196332295431,-3.555663634316614,-3.909767228435798,-4.185591631343687,-4.539495665872016
linear,1.0752687535952508,0.9736161571428672,0.8879671482433398,0.8209096390918278,0.7223079472954628,0.6605913802935722,0.5419352228285539,0.4759964067258194,0.3761293966764629,0.2990419350200349
linear,2.0431549758274983,2.1740348176483035,2.2852987208233606,2.3959798274726727,2.519653237478273,2.629932579405694,2.717650970537797,2.8387857704541624,2.937255934011545,3.0570781167454704
linear,5.4624514597504,4.858336655096483,3.5225887592166965,2.726195695372247,2.336290098718052,1.4032665285246255,0.6120000842776844,-0.4499313913731361,-1.070665418647035,-1.580551723836536
linear,-2.821512273611692,-2.7247521168189275,-2.5830050607289383,-2.4608945337271706,-2.371627465428623,-2.245954632554192,-2.13567506591769,-2.0178840318784994,-1.891069129725248,-1.7987106523844805
linear,-2.92670077091277,-2.220325788631578,-1.4368762502845662,-1.2989866238939014,-0.4947277803442888,-0.0280258921302164,0.7301039404288527,1.12985129222989,1.7943054517753765,2.363836471536241
linear,-7.929933142512965,-6.949238129060548,-6.513604028629175,-5.824586695733794,-5.095659142378935,-4.611686982325554,-3.735119091442992,-2.9826060553197844,-2.396593353126315,-1.9528192548521908
linear,-0.3262519095286866,-0.7962473185724542,-1.489960098733089,-2.118219789502807,-2.6322794832302496,-3.3946089653644504,-4.018717590087864,-4.479830989627172,-5.376299350858357,-6.068055515094819
linear,-4.112428473465959,-4.161126617777098,-4.32746360795732,-4.473391527613338,-4.559512050159929,-4.704687703132715,-4.830393872120423,-4.934917383738839,-5.098408067319864,-5.184610463031104
linear,-6.17450623314975,-5.569085706425805,-4.957267728149221,-4.375522580605254,-3.64160431531515,-3.330910255702025,-2.457361220870136,-1.9955809472434296,-1.3193444637115637,-0.8857082948592078
linear,6.678277218551776,6.3290943064959295,5.540473560998913,4.500100167098327,4.029807855557285,3.3702650194396035,2.67940255680368,1.897997251580943,1.1948205659864608,0.661252148925946
linear,-1.8190551614268229,-1.548731680783246,-1.0754415204205046,-0.6430379440124027,-0.4169213079769741,0.0313469605230374,0.3214853776417625,0.7000599276890725,1.191261745453456,1.4360200525226932
linear,-0.0986438440472626,-0.8421319070819311,-1.3209868515538947,-2.2702917631621853,-2.434593851848409,-3.3017838127286336,-3.890067716265413,-4.548231383109691,-5.172340086321798,-5.562490785061647
linear,-2.8516572447415927,-2.255978036090529,-1.131825898556392,-0.9590889179976042,0.1916721971570472,0.940702457984876,1.3462803016008702,2.5343179927721726,3.0854635027975115,3.815111748929985
linear,3.696599518767645,3.5199752987917563,3.255702141209423,2.9964239567103887,2.8482971742961496,2.6357598530879445,2.40894994527741,2.1961813993436627,1.9399026457852508,1.6977059404540338
linear,3.1076766726875498,2.365551886671253,1.3568950337867194,0.8696672581352536,0.4638963966068377,-0.4546243124683102,-1.026176279732255,-1.9404764141651096,-2.289309767772117,-3.1828037636627062
linear,8.36675902484179,7.530423249590964,6.767218550507074,6.07891780916367,5.199248249885543,4.362468481183031,3.809654443483826,2.8025079159691986,2.322434958631506,1.232510105102679
linear,2.802341011697301,2.5241302600680475,2.328672117112688,2.0882059494623824,1.7630063902837358,1.4161033678909754,1.1410638222148937,0.8664250714497428,0.5760913675854867,0.4129654294411082
linear,3.65615645532378,3.1237386647106717,2.865252129956555,1.8931002742987368,1.4882029545557856,1.2097910983175568,0.519727156590403,-0.0022073875268564,-0.5931594232514373,-1.102566080913569
linear,-4.984401897471757,-4.52642912989385,-4.164102928544446,-3.83512682665772,-3.4343954737665747,-3.095333884044039,-2.748485502945338,-2.3413219620391943,-2.010038137110689,-1.5662539866470715
linear,1.1267530975820506,1.5634999906145222,2.142286776543194,2.512786988864637,2.915318315643088,3.406443518682575,3.6629858629453698,4.249858261508366,4.83507468524199,5.1440135150876
linear,2.174551228824589,1.5446317639313956,1.046237931543076,0.3129050764489834,-0.174292530267016,-0.9661588178835316,-1.7573711527313738,-2.357993826529609,-3.1377256035254133,-3.584181062521773
linear,-0.2121265736042496,0.351844116218495,0.8451609476991877,1.898143720737176,2.6172103722258253,3.314436717739828,4.12060593576234,4.592325099846389,5.69533877541967,6.069528623598272
linear,1.360263187559451,1.6163532955543802,2.301270251834997,2.7323276986900185,3.2022813539133184,3.942027120275063,4.224453832933105,4.515288425235452,5.181830416646903,5.904534406190007
linear,-0.4307080110761358,-1.0087476228199406,-1.6377416755381635,-2.1937125535175293,-2.7848985617672524,-3.3096079172994104,-3.895068855118357,-4.521757043147717,-5.119007176780576,-5.683932740927555
linear,1.7007073576825156,1.9980107187326248,2.3606315486667317,2.696554728056304,2.9308670264669523,3.303587179246042,3.6108807470419793,3.94658510995048,4.25002545782016,4.515201908905964
linear,-2.8746542427352315,-3.138355010746113,-3.567220228852818,-4.206537267596244,-4.6489414983382265,-5.27965618927614,-5.733564585991618,-6.388175479570276,-6.967893618860497,-7.161602841476855
linear,1.4085909586655183,0.9794077430227704,0.3876432732531555,-0.0532066926361928,-0.5877817440241955,-1.1410709669858743,-1.6898743751080465,-2.1097089145929755,-2.891070374996514,-3.34052989781072
linear,2.8768865783091373,2.285507464221703,1.5075357698471092,0.7693346103523216,0.0237207605892653,-0.7036202914962719,-1.3689145867845,-2.123977958963936,-2.823490474962271,-3.5295633451420505
linear,-4.6828323473065545,-3.7130503138564457,-3.0173794209912965,-2.1132943952728813,-1.3700028276467748,-0.5194711101253038,0.3051016894426052,1.0094744920707026,1.879311866588787,2.3691200403107
linear,-2.467577554634443,-2.9033640075621867,-3.2661029615108457,-3.770521228652355,-4.217371597448694,-4.601898113292804,-5.440319570201528,-5.583975166895689,-6.188163416205136,-6.698683983199369
linear,1.2008405578758323,1.7468309503875776,1.9680903255879425,2.557678733682632,2.9755773626421536,3.5394994193981986,3.839929837255303,4.223568597335736,4.677456390426569,5.290419370729615
linear,-0.229529400495755,0.337036053507058,0.5970526662062731,1.205146289330195,1.579083210365685,2.168257631299743,2.328271152962881,2.823264357546459,3.3857438170225547,3.76089655422938
linear,2.425944954646393,1.5206807610240012,0.9123661212750016,-0.091525830006021,-0.4899553329608208,-1.1532641878280403,-2.0019031054097147,-2.983178188320333,-3.2190494875292046,-4.057709147478918
linear,-7.457165657724127,-6.840352151660771,-6.142598243975743,-5.674894701564916,-5.007938307046903,-4.496594534505464,-3.86087485561114,-3.2995737633097613,-2.6494092434668546,-2.152583092879554
linear,-4.482100736889454,-4.119866544849047,-3.4869539937946974,-3.142806873292138,-2.3753666242113463,-2.399839006046922,-1.734797999572558,-1.4425444424518636,-0.9263476183072672,-0.4101201401651451
linear,-1.6686464148421685,-1.1832564770693477,-0.6941125903203207,-0.3463896222371694,0.0571977091408175,0.3683058415153347,1.0131737999162331,1.392359557301907,1.761025079956176,2.2772494677901656
linear,-5.150229262636353,-4.22785546491969,-3.654433118450191,-2.8513005857026816,-1.9144831624532237,-1.2219136694554362,-0.5462589620596856,0.1287901573943896,0.9085378861460244,1.7021036608480389
linear,2.764268965580151,2.9386738865269675,3.2153784118180355,3.5161088512387453,3.6403703538716794,3.929110518673555,4.131900150993873,4.408872478745622,4.617849050270321,4.939242659571419
linear,-4.535872921153923,-3.901894818399121,-3.177251220762639,-2.674494804973532,-1.8852636296827905,-1.4952308030553625,-0.8667583416321634,-0.263528740837233,0.3564637614591165,1.182348709629566
linear,0.7646709715700377,0.8821868278176543,0.9549107685101744,1.059023103706113,1.1583453535397057,1.246705114057008,1.343313320529338,1.4571368309272652,1.5331839871626836,1.6689716049053271
linear,2.897709036156832,2.791104568985,2.6922973515882185,2.571280451334908,2.5015812394612214,2.389735569644564,2.2751178169553827,2.150854679245344,2.0641940570621933,1.943591346385638
linear,-6.362618963795088,-5.832427742953325,-5.2860248923011,-4.824763785266727,-4.4102196787240615,-4.188644601417782,-3.625720269302708,-3.150429990075867,-2.926824383915099,-2.381962782521593
linear,3.227955707157393,3.106926270326527,2.990841137085428,2.858498341053026,2.740806291616853,2.630847469224061,2.5230445990268464,2.381638840026132,2.257776499679176,2.150516126033038
linear,6.215761699184162,5.812988698979757,5.093721246382307,4.613193795908148,4.3199137278020086,3.817934794369802,3.353775373185555,2.8227944205437545,2.436977757213288,1.9803284633988265
linear,1.1854245211210708,1.2385144834403,1.2791046860352953,1.3081982551961049,1.374653312550358,1.4245170723437182,1.4805908923139155,1.498628561619395,1.5541120151427017,1.6135295854255352
linear,0.0989676384318803,-0.3483637973375444,-0.7489014984940827,-1.1952999549825014,-1.4751267222448607,-2.0644417157127197,-2.451313260830192,-2.8167598966704657,-3.16193000658285,-3.7510461974820952
linear,-2.316349934415193,-2.395596217382233,-2.467928263356588,-2.5922844154848548,-2.668450491226779,-2.77570113143262,-2.849682730439802,-2.9495437970410374,-3.070890837021295,-3.154798853663349
linear,-6.156350419217312,-5.748662788398597,-4.823824985466042,-4.251154361671359,-3.720686997292986,-3.1168017983339893,-2.5414279708133254,-1.8130307817401676,-1.321018610704958,-0.6269416384152121
linear,3.836181779398496,3.323182478622039,2.704397227884673,2.478798848061422,2.078139630481913,1.504368497685694,0.6148512574726844,0.3647200302908929,-0.081130492834041,-0.8318788848144703
linear,3.0572356894877157,2.423281716106396,1.2574946113878922,0.771422839162377,2.0277733539214585e-05,-1.1740070907775972,-2.0923299864403733,-3.127668578580469,-3.651455712393616,-4.56299669752662
linear,-0.5083090870443466,-0.5843996098501038,-0.6518052583798499,-0.7356751325356944,-0.8216251642130228,-0.895923485235254,-0.9901050927725176,-1.060911652560051,-1.1401956681747254,-1.2252352875837138
linear,1.533117292537614,1.7943713221975368,3.06104913972953,3.220265067098155,4.264547955724341,5.203970561000513,5.747402561493601,6.3165438852667535,7.087572997628041,8.090593052653155
