id,label,param_1,param_2,param_3,param_4,noise_sigma
27,linear,-1.6275626765658764,3.444086141655733,0.0,0.0,0.1613416365474535
28,linear,-1.1622908741622844,0.8782192956902923,0.0,0.0,0.1308284858527495
29,linear,1.501177934603394,-3.4642213305224345,0.0,0.0,0.3595120056028054
30,linear,-1.1377171586791266,-2.3010065604365804,0.0,0.0,0.2249881220464069
31,linear,0.4032195565082768,1.9064707310515363,0.0,0.0,0.0325611559580365
32,linear,1.8061687726011304,-3.598202577966682,0.0,0.0,0.5096496390987485
33,linear,-1.3472873717434255,0.0724863246171594,0.0,0.0,0.2119235958866725
34,linear,1.6362040791931358,4.321102598153617,0.0,0.0,0.3107866361582581
35,linear,1.6605536149803966,3.007129735545268,0.0,0.0,0.2480722693796752
36,linear,-1.8443567169031403,1.0027328139108178,0.0,0.0,0.1472449903309218
37,linear,0.612360265216731,1.4891183109583697,0.0,0.0,0.1468908792638787
38,linear,1.241165364845418,2.0487346797211883,0.0,0.0,0.2259221244771543
39,linear,-0.018797534456632,-3.475334910216138,0.0,0.0,0.001804663166606
40,linear,1.310962679440082,2.708102818323926,0.0,0.0,0.2294440322370861
41,linear,0.7159426436597482,-4.288311774521063,0.0,0.0,0.2047263831280217
42,linear,-1.764338642656786,-2.9844830282560784,0.0,0.0,0.3296382666618045
43,linear,-0.7674921518549263,4.019546901817941,0.0,0.0,0.1935920645454157
44,linear,-0.074078289924806,0.0315885094502004,0.0,0.0,0.0058760112002193
45,linear,-1.1162885511483505,-2.9933337458708253,0.0,0.0,0.0653378399073311
46,linear,-0.5435665510320997,-0.1746254875450539,0.0,0.0,0.1488707523455188
47,linear,-0.1478127729896772,1.3023549497298834,0.0,0.0,0.0094217414353858
48,linear,-0.0545663069335242,-2.5630324576727315,0.0,0.0,0.0061815519361707
49,linear,0.0518178020452029,1.2357514770268443,0.0,0.0,0.0073427589288959
50,linear,0.8657327030236202,1.2568279026037512,0.0,0.0,0.2195532149858779
51,linear,1.438840258728824,-1.1812458783117652,0.0,0.0,0.3377967071172413
52,linear,1.3161530230067298,-2.808833259153655,0.0,0.0,0.290645753534008
53,linear,-0.5353745287903204,3.838372360986316,0.0,0.0,0.1451857384697768
54,linear,1.1645324934381929,0.8461321221583775,0.0,0.0,0.0704731766683219
55,linear,1.602726799048972,3.540887466322109,0.0,0.0,0.1135451833792908
56,linear,1.0411011387453937,0.6435330694912409,0.0,0.0,0.1842639207854218
57,linear,1.525554817419335,1.3542927279108348,0.0,0.0,0.310847569979283
58,linear,0.8129575876245574,-4.898624308593004,0.0,0.0,0.1661365427647205
59,linear,1.4526061206433898,-4.995830830968961,0.0,0.0,0.1036639674674839
60,linear,-0.7536037804977727,-0.4775370791846498,0.0,0.0,0.1201939075532423
61,linear,-0.4838117166723732,-0.7257605011920596,0.0,0.0,0.0662396857927067
62,linear,-1.0975631830726231,-3.4687688853164325,0.0,0.0,0.2406824529362098
63,linear,-1.0388617465680603,3.398742827317392,0.0,0.0,0.0796150226044506
64,linear,1.8351655581828168,2.880440336983101,0.0,0.0,0.2886181223799865
65,linear,-1.8241133271082188,0.9108282189485593,0.0,0.0,0.4935184516776793
66,linear,-0.5819493752865728,0.1760709501888726,0.0,0.0,0.0398306562392709
67,linear,-0.5537202806294625,-2.512404763363607,0.0,0.0,0.155151292371895
68,linear,-1.5376847745853262,4.558889074913278,0.0,0.0,0.3798610026961304
69,linear,-0.2543348252398503,1.899400296120728,0.0,0.0,0.0360009251736788
70,linear,1.654170593411957,2.9741226959697,0.0,0.0,0.1414997397075333
71,linear,-1.8621594528866543,-2.7576565172077263,0.0,0.0,0.2218806030086595
72,linear,0.6470373650478756,-4.759495243267288,0.0,0.0,0.1134290884750942
73,linear,0.0504760658697929,0.7386345216482457,0.0,0.0,0.0135086884562742
74,linear,-0.1479386010546814,-1.2696961090570946,0.0,0.0,0.0316141558397111
75,linear,-1.4682275869038386,0.8878703156049088,0.0,0.0,0.3258382862437646
76,linear,1.9215284062390965,3.8484759226438143,0.0,0.0,0.134894346455177
77,linear,1.7896323756099863,-0.8681942706440546,0.0,0.0,0.2066334352745186
78,linear,-0.5753089142583607,-0.8062524292308568,0.0,0.0,0.1272880023586372
79,linear,-1.076557354861896,-2.9118106571457125,0.0,0.0,0.2947823616710505
80,linear,-1.56190108287171,-0.9973144785140766,0.0,0.0,0.358327282917225
81,linear,-0.7688319695377399,-1.7850699694614611,0.0,0.0,0.1188575578563589
82,linear,0.2043204083168643,2.4359150741230664,0.0,0.0,0.0434485818222377
83,linear,1.9186905397707248,-3.8032643231248886,0.0,0.0,0.2657676546825636
84,linear,-1.0478745616242149,-2.300112626508416,0.0,0.0,0.1017022090038522
85,linear,-0.9871374275867932,-2.9311706909893296,0.0,0.0,0.1068230323380542
86,linear,-1.3303585926515038,0.0548218724775315,0.0,0.0,0.1766862364220267
87,linear,0.7022420286332012,-1.5293133325382111,0.0,0.0,0.076372537001292
88,linear,-1.3592900333329996,4.026081094988033,0.0,0.0,0.3955579900265693
89,linear,-1.814385756683354,-1.8649039361532609,0.0,0.0,0.4976555256464187
90,linear,-0.3244959615561669,-0.0875910348942721,0.0,0.0,0.0891642827307643
91,linear,0.5723630767089665,0.1100625146238742,0.0,0.0,0.1610669162934168
92,linear,-1.452057939955678,2.243908792157182,0.0,0.0,0.1176966625404516
93,linear,-1.1188740587657509,-4.351923010895734,0.0,0.0,0.0953358364112709
94,linear,0.925350198575054,-2.756566013537449,0.0,0.0,0.2414263271074767
95,linear,-0.9892234883931814,-1.7316532507608704,0.0,0.0,0.1281667631096856
96,linear,0.540371148838823,2.9232564884091152,0.0,0.0,0.0649698606936122
97,linear,-1.1020540878899483,-4.095415900631288,0.0,0.0,0.0968367769252386
98,linear,0.897509993470277,2.3800847768833977,0.0,0.0,0.0678348973392685
99,linear,0.2224520805263252,-4.923852957774331,0.0,0.0,0.0227657992865031
100,linear,-0.783987537906575,-1.1896445310120884,0.0,0.0,0.2266427128530379
101,linear,-1.027441698427424,3.4282130999910496,0.0,0.0,0.2006319004298511
102,linear,-1.0743669802240343,2.248345803264708,0.0,0.0,0.1740291386938493
103,linear,0.5790897457312281,-0.3403305273623811,0.0,0.0,0.1471904752299498
104,linear,1.0495152682683666,-1.999901959591987,0.0,0.0,0.1121365267686278
105,linear,0.4115652933946867,-0.953713775604652,0.0,0.0,0.0769076527575348
106,linear,1.4875016837574655,-1.7283893227202451,0.0,0.0,0.418631032068507
107,linear,0.8051507238585751,4.208213047146138,0.0,0.0,0.1595928369326665
108,linear,0.0067990640814001,-4.229003310486946,0.0,0.0,0.0017647656186574
109,linear,-0.9931975549241918,-3.597933323287832,0.0,0.0,0.2215141900876998
110,linear,-1.8873029008725597,-3.297535157819876,0.0,0.0,0.415998874820419
111,linear,0.8552894087029146,-4.106584417711211,0.0,0.0,0.2192235556645927
112,linear,-1.17502891199337,0.0322884995550936,0.0,0.0,0.1009308681749314
113,linear,0.0736879148548541,-3.0218331312973024,0.0,0.0,0.0187836831323464
114,linear,1.1792312241652132,1.6757860095865933,0.0,0.0,0.3392336124625631
115,linear,-1.9147443782602367,1.5625600811713456,0.0,0.0,0.3856375691574014
116,linear,0.6554666162914184,-4.168519683020669,0.0,0.0,0.1714379013945747
117,linear,1.7038633904425595,-3.2778148897824613,0.0,0.0,0.1290124149440969
118,linear,0.0609427260954724,2.262178421289601,0.0,0.0,0.0123722355708539
119,linear,-1.0959717595952243,-0.1957779118799383,0.0,0.0,0.1055810198230384
120,linear,-1.2015339134102438,-4.18464094539237,0.0,0.0,0.1795296795433999
121,linear,-1.4660063235073153,2.6079561390223214,0.0,0.0,0.1208725413941492
122,linear,-1.0647229029556886,-2.0222173191184645,0.0,0.0,0.1568422073526008
123,linear,0.455223790488322,3.824230976538834,0.0,0.0,0.0547124229567025
124,linear,-0.4199463843164315,3.2887900157075998,0.0,0.0,0.1071939752434585
125,linear,0.8915721289164349,4.93705261014529,0.0,0.0,0.1430730913944866
126,linear,1.7152439254893106,-3.3600027393518115,0.0,0.0,0.1734296904907792
127,linear,1.868810988214532,0.6782920634198302,0.0,0.0,0.544766752423228
128,linear,1.0933289951906868,-3.940751010493784,0.0,0.0,0.0803422249889218
129,linear,1.3167721265172163,-1.926000666295172,0.0,0.0,0.2507823341241308
130,linear,0.6198475545088393,-4.885900047142463,0.0,0.0,0.1762622006555662
131,linear,-1.364123785366346,-2.9863132309450204,0.0,0.0,0.2706154795714787
132,linear,0.064589366128807,4.668259506101437,0.0,0.0,0.0113263880124002
133,linear,-0.2808904019701019,4.958688657895364,0.0,0.0,0.0601077615343753
134,linear,0.924522602481996,2.531825793010949,0.0,0.0,0.1382433662460033
135,linear,-0.0757365257958251,0.97255804449735,0.0,0.0,0.0216320373649224
136,linear,-1.0525915129666576,-1.7116181536125774,0.0,0.0,0.2111431136483998
137,linear,1.0035421867784875,0.7310017258671353,0.0,0.0,0.0805670192671546
138,linear,-0.9455154280922162,-2.330356556645792,0.0,0.0,0.1813672119493855
139,linear,0.0671755797335458,4.299934310131585,0.0,0.0,0.0195578165597703
140,linear,0.0499793274231472,-4.845840197162843,0.0,0.0,0.008541842873798
141,linear,-0.8908223233119674,2.0852222594720398,0.0,0.0,0.1467070282917214
142,linear,1.6925573304980848,-0.1045293206045023,0.0,0.0,0.1379094513623343
143,linear,0.8904193820923849,4.2902450620363926,0.0,0.0,0.1852711207513064
144,linear,-1.2661382368592444,0.2801528041216237,0.0,0.0,0.1684991756065844
145,linear,1.0061686773124232,4.377667186473392,0.0,0.0,0.080748582711528
146,linear,-1.1108266392378487,1.7230978040768434,0.0,0.0,0.1681033260124765
147,linear,1.7846041126664405,2.174466968694084,0.0,0.0,0.4355074558012103
148,linear,-0.9254392213318994,0.7080196921018889,0.0,0.0,0.1767884926550015
149,linear,-1.1652185310016852,-1.9516917577116264,0.0,0.0,0.3100599395033754
150,linear,1.007181039027072,4.468217499864638,0.0,0.0,0.1136130004992989
151,linear,1.1984127346349842,-1.6249436860499111,0.0,0.0,0.3314175420760574
152,linear,1.8222475618754104,-1.8558048008818773,0.0,0.0,0.1071748532520484
153,linear,-1.2382651038830348,-2.291792621762585,0.0,0.0,0.302727639081139
154,linear,-1.6349622206913883,-3.007176560317541,0.0,0.0,0.1898256915908053
155,linear,1.258552494492387,-3.2680888499273344,0.0,0.0,0.2792675949840636
156,linear,0.8460126013107758,-0.9567673119404754,0.0,0.0,0.1997155648302166
157,linear,-0.6484307714159763,-2.4546616655997724,0.0,0.0,0.1734259102700514
158,linear,0.7141545056910439,-3.4123388675732134,0.0,0.0,0.1273198110731824
159,linear,-0.0249884107727931,0.2832999166868095,0.0,0.0,0.0070225405635647
160,linear,-0.0323018987080216,3.95774163321364,0.0,0.0,0.0069708642011353
161,linear,-1.1375359352525465,-4.618108154057009,0.0,0.0,0.2303054057548644
162,linear,-0.0511152953478357,-3.9071639156362847,0.0,0.0,0.0085230364982057
163,linear,-1.629329210897474,4.198411261756897,0.0,0.0,0.3682295054182146
164,linear,0.2780754925587616,-2.551654238461684,0.0,0.0,0.0417349825741272
165,linear,1.6453194477205964,-1.8284507818428497,0.0,0.0,0.4642139208244423
166,linear,0.944296198867924,4.559364221216793,0.0,0.0,0.0563431445975266
167,linear,0.2758546878020427,-4.918017397864358,0.0,0.0,0.0401812638066035
168,linear,1.8833366130457248,2.098273104249308,0.0,0.0,0.2911000810599744
169,linear,1.7321914419043236,4.905927389552103,0.0,0.0,0.1504732911225917
170,linear,0.8810168426125489,-4.252800680249642,0.0,0.0,0.1348168767025931
171,linear,0.1437002849314179,-2.59986709541444,0.0,0.0,0.0378921147921972
172,linear,-1.9226026622160504,-3.814660053398473,0.0,0.0,0.1953871214410648
173,linear,0.968827735702384,2.224434777679248,0.0,0.0,0.2761425874998365
174,linear,1.0432441128849783,1.05920469790994,0.0,0.0,0.1728216851579072
175,linear,1.9587354386703293,0.2200536322044888,0.0,0.0,0.1298446292178221
176,linear,0.0445796318986819,1.3236783380858703,0.0,0.0,0.0050865924066786
177,linear,0.5942421036772276,-4.140610236330707,0.0,0.0,0.160827977693229
178,linear,0.562738118565028,4.369894929695665,0.0,0.0,0.1207083449615407
179,linear,-0.8147548485141516,-3.432023018313969,0.0,0.0,0.1796965197470389
180,linear,1.1357436901338338,-4.341259320439174,0.0,0.0,0.2278249784711077
181,linear,1.2410472210217542,-0.8722118661313818,0.0,0.0,0.3295996128604298
182,linear,-1.8759439746960245,-2.276114807985751,0.0,0.0,0.13159729885008
183,linear,0.5180849137713102,-1.1105243448361524,0.0,0.0,0.1252994230328187
184,linear,-1.3393905511370274,1.2808846501578426,0.0,0.0,0.2908598865653798
185,linear,1.2132297080362515,-3.752839836877072,0.0,0.0,0.1940506461469502
186,linear,1.4087075333508765,-2.6165417423809245,0.0,0.0,0.1645585243255046
187,linear,-1.0239290574324764,2.1040480606527847,0.0,0.0,0.2114845271794906
188,linear,0.6370667953012412,-1.8156054491340357,0.0,0.0,0.0407514630150883
189,linear,1.7502120270115695,1.317193149588336,0.0,0.0,0.2259985425560768
190,linear,0.8814035173600612,4.819635872230656,0.0,0.0,0.1410510450883222
191,linear,-1.4176761387221606,-1.6736623315077246,0.0,0.0,0.3734308310550027
192,linear,0.9458978295752304,1.345426019640677,0.0,0.0,0.160925738724527
193,linear,-0.0716808821667958,4.218097321383425,0.0,0.0,0.0094583183919852
194,linear,-1.6371341972724296,-3.1635747944434622,0.0,0.0,0.4660465118083725
195,linear,-0.3361809844160293,-4.292120241012065,0.0,0.0,0.0749346281669201
196,linear,0.6117806868779989,4.407565915774287,0.0,0.0,0.1058914268056386
197,linear,1.9755555415551436,-4.891569179338835,0.0,0.0,0.3601246575200952
198,linear,-0.623254686042304,2.8521406899601534,0.0,0.0,0.1351667731154129
199,linear,-0.075981670206473,-1.7700502871093402,0.0,0.0,0.0108962762048657
200,linear,-1.5448360528365392,-2.8364718672076563,0.0,0.0,0.4078656548442169
201,linear,1.8096722104694165,-0.4336354898473535,0.0,0.0,0.4829390886237552
202,linear,1.1567465395902112,0.4230641572827567,0.0,0.0,0.3188115212043666
203,linear,1.3287743399575538,-2.0851800819496,0.0,0.0,0.374817538543493
204,linear,1.1164536217429073,2.7010984711765627,0.0,0.0,0.1965521904278103
205,linear,1.0747765647099925,2.7312284950225134,0.0,0.0,0.1342124289599472
206,linear,-1.415784276821606,-4.08708264577898,0.0,0.0,0.3912909411345138
207,linear,1.3992840724849014,4.544457707681575,0.0,0.0,0.3042466026147252
208,linear,-0.1861578690153176,-4.5440781482187775,0.0,0.0,0.0516291152704984
209,linear,-1.0154119661073349,-3.0403210173623973,0.0,0.0,0.2500336666607944
210,linear,0.3672230148176534,3.9411185315812816,0.0,0.0,0.0606255408118884
211,linear,0.1485911978812475,3.727102121042634,0.0,0.0,0.0411132245419436
212,linear,-1.1115215516895698,3.132577251170765,0.0,0.0,0.1311186126059421
213,linear,-0.7438501904051567,1.7169957927799473,0.0,0.0,0.1020741046944235
214,linear,0.5657509118183213,1.4357682100384217,0.0,0.0,0.101464813802331
215,linear,0.4607765624629474,-4.476463324760759,0.0,0.0,0.072987778415729
216,linear,-0.4316731281853085,0.8855225187948443,0.0,0.0,0.0585117538504008
217,linear,0.4612561372696344,-3.3213356555558318,0.0,0.0,0.0993968728192878
218,linear,1.8041234705204896,-1.381602138366078,0.0,0.0,0.2049311053736725
219,linear,1.6270621104337095,3.95918820985667,0.0,0.0,0.1169555433084572
220,linear,-0.3747234944362105,-4.406093895267968,0.0,0.0,0.0563621490120139
221,linear,-1.0576298674989282,-0.4112842898106317,0.0,0.0,0.2276431992362291
222,linear,-0.9873233612808284,-3.944552399810999,0.0,0.0,0.0937749903134444
223,linear,-0.540468977238771,2.25892848049817,0.0,0.0,0.0804678210693256
224,linear,0.8421721171645182,-0.4345856893074202,0.0,0.0,0.063484498304647
225,linear,-0.9291142256910034,3.778721750125321,0.0,0.0,0.1841194721702374
226,linear,0.0855651639601329,4.5812432856113965,0.0,0.0,0.0090084050009938
227,linear,0.5261422127150914,-0.59487522304042,0.0,0.0,0.0764245594932387
228,linear,0.1144615757009956,1.381781581462926,0.0,0.0,0.0246852462281168
229,linear,-1.8766529707503696,3.0927511608510887,0.0,0.0,0.4839249788492667
230,linear,1.512112210483596,2.5225765420764485,0.0,0.0,0.4344664679105548
231,linear,-1.567392863924948,-0.5296135956974108,0.0,0.0,0.3242711323439433
232,linear,-1.3618953084410474,-1.6597204192919146,0.0,0.0,0.3329035089038009
233,linear,-0.8294695975873094,-3.256679352663116,0.0,0.0,0.1890351402073029
234,linear,1.3128885271757311,-3.792955735523442,0.0,0.0,0.1079593580802544
235,linear,-0.7097444026159829,1.9594499105357863,0.0,0.0,0.1210320551999423
236,linear,-0.5563757737681825,-3.4996007767266613,0.0,0.0,0.0814363350960699
237,linear,-1.3773882025628557,-2.648160514470245,0.0,0.0,0.1676137674686467
238,linear,-0.0619003192053901,-1.918500484608112,0.0,0.0,0.0167006879071054
239,linear,0.4313900021424888,-1.3214191231491863,0.0,0.0,0.0368719309967915
240,linear,-1.0661756560381637,-4.65899780102572,0.0,0.0,0.1352523590368231
241,linear,0.3288743501816866,1.7998938496583143,0.0,0.0,0.0817323721918314
242,linear,0.7255344439048286,3.617898580254785,0.0,0.0,0.1680016220296072
243,linear,0.7115675958362173,4.88424441800619,0.0,0.0,0.0872441867047935
244,linear,-1.5490472997649318,1.61556462713785,0.0,0.0,0.4084546470363709
245,linear,0.9611615954176402,1.8290736287866096,0.0,0.0,0.0765083677384619
246,linear,0.2574041469328669,0.4136796338288917,0.0,0.0,0.0155862883458001
247,linear,0.1167879013180996,1.5945513137289566,0.0,0.0,0.0245172780396592
248,linear,0.609261198571661,-1.3548592245636597,0.0,0.0,0.0858504283995111
249,linear,-0.1128302335894999,3.844085274607531,0.0,0.0,0.0160321417673048
250,linear,-1.2277152460646392,1.9761456456330269,0.0,0.0,0.1178077673571973
251,linear,-1.6504084245534365,-0.2705807752778302,0.0,0.0,0.37083780695099
252,linear,0.5066581963877135,4.213564583144319,0.0,0.0,0.0759065611507536
253,linear,1.6258610050164202,1.920549361872008,0.0,0.0,0.3172801394216946
254,linear,1.121134043267933,-3.873440963164772,0.0,0.0,0.1792171980271474
255,linear,-1.2330293057669168,-0.991794966822539,0.0,0.0,0.2989647290085595
256,linear,-0.7560187286133857,-1.573573624090201,0.0,0.0,0.1198925581239722
257,linear,0.6351250905274819,2.7600095858452853,0.0,0.0,0.1247697585880688
258,linear,-0.4760986520423009,4.3301854590698365,0.0,0.0,0.1252643678069998
259,linear,-0.0550902427419006,2.331946606750643,0.0,0.0,0.0041878863699521
260,linear,-1.220220618381091,2.3621103640359875,0.0,0.0,0.1351479100986153
261,linear,0.3465995073388161,3.8146359529674783,0.0,0.0,0.0780904737284853
262,linear,0.7445328804790354,-4.769068574921681,0.0,0.0,0.0667723228846164
263,linear,-0.16129083764987,0.6030233558978431,0.0,0.0,0.0175652734907313
264,linear,1.5990235654160734,-3.470485221510989,0.0,0.0,0.4647246116645583
265,linear,-1.4854115148293654,0.8837529712217336,0.0,0.0,0.3279541844898623
266,linear,-0.5076108321936377,-4.002375303773206,0.0,0.0,0.1351481371312402
267,linear,-0.368019547791901,-3.4481299533515752,0.0,0.0,0.0745848294338951
268,linear,-1.884412658292016,0.3738475622871693,0.0,0.0,0.2290373578236434
269,linear,-0.5038679676594677,-1.220038251249039,0.0,0.0,0.1186045811418364
270,linear,0.7046430720884134,-2.07388921165357,0.0,0.0,0.0461255346912244
271,linear,0.2046844552090623,-0.3975706810001131,0.0,0.0,0.0196373755928228
272,linear,-0.8424133098897255,-2.9326684178001594,0.0,0.0,0.2211906078622867
273,linear,0.4393869827465093,-2.1084576801866337,0.0,0.0,0.0954777420354512
274,linear,0.0013566778775206,3.5327581193983733,0.0,0.0,0.001
275,linear,-1.1491961638601589,4.352722049441107,0.0,0.0,0.1793742498164648
276,linear,1.1360220733868545,1.8414012933272463,0.0,0.0,0.1789626938088551
277,linear,1.569683274372239,-3.4631962800155467,0.0,0.0,0.1069285009036129
278,linear,1.3335020277137652,2.0853727086753318,0.0,0.0,0.2369439987845494
279,linear,1.3919734286086545,3.8713301533993913,0.0,0.0,0.3587480750878196
280,linear,-0.7219156224735568,-0.1793197774462642,0.0,0.0,0.1374626742937051
281,linear,1.144907080224356,3.4859014765835177,0.0,0.0,0.2999860004420099
282,linear,-0.5371263689680443,0.0117130404563123,0.0,0.0,0.0666476889153234
283,linear,1.1217395490902051,-4.88460625310079,0.0,0.0,0.1401522785748355
284,linear,0.7901321438796431,-0.2127322399989903,0.0,0.0,0.2256775419860635
285,linear,0.5103463425074408,2.331013477366896,0.0,0.0,0.048292463486115
286,linear,-0.5572898707371898,3.462074645612848,0.0,0.0,0.1298134680697961
287,linear,0.3614582480526702,-0.0326469453377171,0.0,0.0,0.0213015480236842
288,linear,-0.6536228309890979,1.0137862560003272,0.0,0.0,0.1589230474855231
289,linear,-0.941715867320978,2.090296679501309,0.0,0.0,0.1718703529650528
290,linear,1.2276103252368502,-1.3041779906380857,0.0,0.0,0.2406640934540845
291,linear,1.3277410338953546,-4.239663922991955,0.0,0.0,0.1565463629133515
292,linear,1.95104321787134,4.280145271270035,0.0,0.0,0.1357520929239745
293,linear,-1.3003403277069716,-1.33222301288309,0.0,0.0,0.1646302173270801
294,linear,-0.5844630234315851,3.795757568449547,0.0,0.0,0.0949223523262693
295,linear,-0.7867377972862366,2.0793811189893745,0.0,0.0,0.144540088251989
296,linear,0.8066207834335732,-2.79090988567152,0.0,0.0,0.180876148018222
297,linear,-1.7844859693566053,3.245298834227043,0.0,0.0,0.2147935766466625
298,linear,-1.1280178853163996,-0.5049525123411867,0.0,0.0,0.2240977224751359
299,linear,0.569784313606025,0.5682320219750467,0.0,0.0,0.1206907058120088
300,linear,-0.8409086970716402,4.753765088242316,0.0,0.0,0.1290154536898474
301,linear,-0.7542815392274549,-3.1482191344573907,0.0,0.0,0.2173522721969521
302,linear,1.4795335316204246,2.1495644542656303,0.0,0.0,0.334946949299482
303,linear,-1.0886282626332435,-1.3925675248225042,0.0,0.0,0.2415978259044127
304,linear,-0.3346768101492881,-0.2942140656462797,0.0,0.0,0.0804010704227439
305,linear,-0.7140203513871106,4.294831423858271,0.0,0.0,0.1470134713749277
306,linear,-0.967610287632187,-3.555146951758492,0.0,0.0,0.2653513114638094
307,linear,1.117696244793831,-1.2598545643441583,0.0,0.0,0.3164154009090418
308,linear,-1.1324239171730095,-3.1805999559792557,0.0,0.0,0.2130374699368064
309,linear,1.5357122218093582,-4.347867739021992,0.0,0.0,0.4405889269144628
310,linear,0.736857078530214,4.830182466080599,0.0,0.0,0.1686617079260031
311,linear,-1.414495013915082,-4.370956786285857,0.0,0.0,0.3963437281108334
312,linear,-0.2541955060225151,0.6278864504374937,0.0,0.0,0.0648600339277586
313,linear,-0.2962641347032693,1.6352664425166168,0.0,0.0,0.0595608713344936
314,linear,1.289844494611689,2.380044085796028,0.0,0.0,0.1117827993247465
315,linear,0.174898015865605,-4.983256836221121,0.0,0.0,0.0487491730792809
316,linear,-0.3364306821223808,-1.9205331055735095,0.0,0.0,0.048753155191377
317,linear,-1.000968947519158,3.2134769981277422,0.0,0.0,0.1522226974219509
318,linear,0.1601744934444071,-1.4203755222291048,0.0,0.0,0.0430080959439648
319,linear,-0.7996790549733293,-2.4811640820424365,0.0,0.0,0.0778718227256724
320,linear,-0.4400539557611447,-2.997451557149015,0.0,0.0,0.1177302259180034
321,linear,-1.1999745349138258,-0.647068066677587,0.0,0.0,0.1209683542895967
322,linear,-1.8615893702167128,3.779941376805642,0.0,0.0,0.3207032327893062
323,linear,-1.866461934905086,0.6360995032833454,0.0,0.0,0.1583226989516779
324,linear,-1.8715748917892412,-1.8704701245144784,0.0,0.0,0.2433101420982689
325,linear,-1.4099399853608403,-3.173404005882525,0.0,0.0,0.2766429018049474
326,linear,0.4663615470596594,-0.2650863302411022,0.0,0.0,0.067803205287685
327,linear,-1.812803770769208,4.901713878083269,0.0,0.0,0.1535372624038979
328,linear,-0.2176450201830251,1.5015077061565565,0.0,0.0,0.038735679840476
329,linear,1.7817106916238656,-3.444744951016385,0.0,0.0,0.4669217409118754
330,linear,1.3921942647230043,2.1397330720560523,0.0,0.0,0.172194219313541
331,linear,-1.263010022084623,0.0447424471248636,0.0,0.0,0.2018651566587975
332,linear,0.4887081015597361,-2.121782354894252,0.0,0.0,0.0348245289570304
333,linear,0.2041962990058223,-3.4342933218528326,0.0,0.0,0.0396884048084155
334,linear,-1.585139974199294,-0.1535761649217644,0.0,0.0,0.447024818253598
335,linear,-0.2483959820065644,-4.797047749491107,0.0,0.0,0.0651408950617801
336,linear,0.3734584136821084,1.029068967194756,0.0,0.0,0.0489561766082586
337,linear,0.2045491278824593,-0.3828894810865435,0.0,0.0,0.0303297137292741
338,linear,-1.0420309053514876,-2.913405150823966,0.0,0.0,0.2429442471521632
339,linear,0.8354913006509017,3.3742541352734285,0.0,0.0,0.2240939306826636
340,linear,1.5941556054509496,-1.6568430729493522,0.0,0.0,0.2749574666266747
341,linear,0.0485158649045684,-2.225471987253319,0.0,0.0,0.0121981060922511
342,linear,1.9865571325482967,1.5905366305534896,0.0,0.0,0.2438746347396921
343,linear,-1.868671572601261,-2.4423809398161467,0.0,0.0,0.3228306505698718
344,linear,-0.1759582472640768,3.619851510555609,0.0,0.0,0.0364983630411338
345,linear,-1.6454995220337263,1.0616524957105025,0.0,0.0,0.1932580371054976
346,linear,-1.6384709222422256,-4.202259036172479,0.0,0.0,0.4174876378633259
