id,label,y_00,y_01,y_02,y_03,y_04,y_05,y_06,y_07,y_08,y_09,y_10,y_11,y_12,y_13,y_14,y_15,y_16,y_17,y_18,y_19,y_20,y_21,y_22,y_23,y_24,y_25,y_26,y_27,y_28,y_29,y_30,y_31,y_32,y_33,y_34,y_35,y_36,y_37,y_38,y_39,y_40,y_41,y_42,y_43,y_44,y_45,y_46,y_47,y_48,y_49,y_50,y_51,y_52,y_53,y_54,y_55,y_56,y_57,y_58,y_59,y_60,y_61,y_62,y_63,y_64,y_65,y_66,y_67,y_68,y_69,y_70,y_71,y_72,y_73,y_74,y_75,y_76,y_77,y_78,y_79,y_80,y_81,y_82,y_83,y_84,y_85,y_86,y_87,y_88,y_89,y_90,y_91,y_92,y_93,y_94,y_95,y_96,y_97,y_98,y_99,noise
704,quadratic,-23.739223223407112,-22.391488058199723,-21.65861091670041,-21.15789992980852,-18.85788494855696,-19.949945564453717,-18.354683217672207,-17.71798957883319,-16.670834601870936,-16.072604866128657,-14.638943542592482,-14.40238413777162,-14.309256701292648,-13.844887734609673,-12.978791974326988,-12.325141981882066,-10.67708732812387,-10.52368055696133,-9.570640985139233,-10.111004009399075,-8.803546483580858,-7.683160239993771,-6.736366626969348,-7.828937627752255,-5.2711282675502105,-4.817072069101037,-4.572179675952416,-3.9010074265591665,-4.486916033148226,-4.282948911915106,-3.2382076897333825,-2.6457709301977133,-2.8183266317339526,-1.5990521314139352,-0.6532276798323432,-0.5985718663065779,-0.777849210505158,-2.0486959349571263,-1.1055498312215464,0.17613598457072333,0.9796540010782253,-0.07101729525542944,1.2171568142704243,1.8979031680719647,1.6498697369585562,1.531794833177016,1.1988292767450823,2.898740771876581,2.1651766893794844,3.866067975850238,3.075742699619695,3.362396113131231,3.8127273881464396,3.1577098282931364,3.8226992088659513,3.192286424004893,3.178317510807449,3.1788894192414396,3.5151507301031497,5.233243796823983,3.317072455871019,4.3294009721159865,3.7779327818443607,3.167114446439062,4.4052268778782535,3.511925496424845,3.492329636187335,4.425401715951705,3.4555500711779334,3.6741922476916944,3.3937166055593533,3.2206018750948324,2.2712276818852413,3.543139653845209,2.952200249161327,3.1533277733986362,2.492316600156485,2.8937234186956,2.068337600365084,2.6245429629119315,0.8680155026217465,0.6688558517601917,2.0730956748547893,1.1387298491609585,1.5028146405949678,0.3472087965808147,-0.5853113910777661,0.462419890111738,-2.3351669900777114,-1.00569324097129,-3.604957276707222,-1.3665277795561654,-3.4653584541315396,-3.440098084561685,-4.337406086220323,-3.790820293031502,-4.793429965254653,-4.270757770499767,-6.132888555486523,-7.011393200531107,0.6569509565511484
705,quadratic,21.620659248585582,20.285084778200027,20.25459362351981,18.227096528405735,17.750181471987066,16.54799760831738,15.88538029016291,14.325908126816216,14.376034802737493,13.706281013463974,12.752468988403256,11.154825424475991,10.933251070569845,9.950772859937215,9.275953757582476,9.169020269579029,7.716667929945106,7.459621712165843,5.935851125289034,5.984071939532867,5.707203726417399,4.746918263333303,4.484707399438994,3.4477709327924684,3.0809957617328942,2.7340275563142242,2.1417569341045395,2.2484634882723733,1.9249777630730336,1.392371853062385,-0.11321388262641319,0.3732573232452315,0.4998883216175564,-0.13925301239690097,-0.4085562684264672,-0.2093699789383427,-0.38944889728934756,-0.7053496801911328,-1.6166688203151545,-1.607277908102285,-1.156457300848713,-2.1354037699953508,-0.8301372042341474,-1.4062961611941627,-1.7159215428742147,-1.6315882578733385,-0.9513934112611546,-1.781051528046702,-1.9282877393320845,-1.4698022724479642,-0.8559172645866595,-0.21096780257062253,-0.15869600425665886,-0.5449114458700783,-0.04080845614133888,0.2489161968246132,0.49335391383290306,0.008941057579535672,0.9524567150222253,1.7191740199623484,2.4999809711856535,2.377245625187404,3.068217770316289,3.453354183216836,3.4788997072861427,3.640937920459813,5.076346553620752,5.898987942085822,5.653164317121621,6.8505792066483195,7.103767672035454,7.202992491487568,8.405511352764389,8.887521798208388,9.987367648372246,10.72692755859539,11.125718265125322,11.688162958954415,12.827046284442293,14.412916496055349,14.29691926385925,15.891771518038802,16.772434047488588,17.303882067529734,18.173211659976634,19.69755251296279,20.495157721341645,21.37070745345406,22.799914866933875,24.31903970170992,25.300471033563777,26.041919618816248,25.93305542959204,28.27503603279041,29.216213206126717,30.75290953729811,31.968938339597692,33.274792972155495,35.100907999509225,35.9676704916609,0.36485856649907483
706,quadratic,40.246703693352444,40.91451847640373,38.91423483514821,39.463098594883775,33.77469477317269,35.248030169476365,30.724096429590652,30.1664899324078,27.47986499127852,28.627732880802995,27.52944703866403,25.556558464195483,22.178102156020365,22.80460067638165,22.339061803373326,19.972967453736207,19.818817678934117,19.945088305118304,16.97405913683399,15.322717440399419,15.41872989725281,16.550359786760904,14.08316906482126,10.848340398948254,13.161815486623006,10.26072253002118,9.594490082508695,7.559383441316242,8.372085500329725,5.209565958607425,5.389989835214886,6.624959599545097,5.382208583132135,3.7165545072513306,3.7086479988802155,4.104323001194189,3.1650130137848826,2.925728483663395,0.3064601176171282,0.35207019401265716,2.8724574354805963,-0.20596376961907015,-0.6890244252214885,-0.41356890888741826,-0.6575227611905934,-2.3611971938724934,-4.345901131985093,-2.1627105432553577,-2.0606945227253703,-4.2514629343265495,-2.131272643027652,-2.207429627876528,-1.6121390102954951,-4.050847192534368,-2.4616685399023717,-2.292656369894712,-1.2559464406669854,-1.946110933098561,-1.6684619677214925,-2.615696652915897,-3.1952831622113322,-1.11551515224677,-3.826362527339405,-0.4753533606373259,-1.0870292945058728,-2.115931846585569,-3.2576432005679905,-1.2351142816669012,-1.5409310439452688,-2.2510412519475382,-0.7171496423554369,1.3697338047086347,0.7845944385747814,0.9990635135794691,0.0030082080405786638,2.104071841575921,4.652671628106971,3.506025037648386,3.673955392206485,5.576802146979354,6.839123771505681,7.674666521733794,7.236773791398079,5.752607364701072,9.523416050913054,8.777355334426591,9.474405005301723,9.845525719995749,12.466668904870655,13.870338157835988,12.995753617201508,15.470060595290613,17.006924817759113,17.22673477671996,17.89115892211228,18.824661506231127,19.389894743256974,22.156905693848696,23.777288983010983,23.858313669754597,1.1311389336575313
707,quadratic,-27.612928622852454,-26.56141711476223,-25.623453578052008,-24.360900350438243,-23.668839368166463,-22.23884940609733,-20.67714428716631,-20.057593897905498,-18.048454786427282,-17.903214108545484,-17.041447786794276,-15.692821732694396,-14.74301337267439,-13.536436319944052,-13.149276235706445,-12.489916106010483,-11.574088994909344,-10.236702961671027,-9.337198603639166,-9.278498581820944,-8.432904868488695,-7.2856161884058945,-6.8288789639169,-6.605808455262291,-6.190689435134235,-5.467069546591304,-4.471253467762941,-4.670648700841524,-3.6718475259879506,-3.3891571833421796,-3.073188694379551,-2.5997833283030762,-1.8154466847783222,-1.5770796356294514,-1.1103490359116241,-1.3859276785692758,-1.3911282377715288,-0.5961752599641499,-0.4550650323567778,-0.42720544033711777,-0.7351672408124272,0.2440298914491416,-0.8260469531089054,0.3459011328835949,0.3634375637088992,0.34755385561299146,0.11887211979929979,-0.605366131860605,-0.48414119792802807,-0.3602456148600941,0.3166217920830604,-0.12133454707448021,-0.6616009779244196,-1.0158724161457369,-1.0407007061363347,-1.1035262587732362,-1.577280862437061,-2.4272494655675376,-1.933407779816645,-2.6158813961571936,-3.336798635153563,-3.525265511538251,-3.7412142565119177,-4.498802362040773,-5.01596876703101,-5.246693542765408,-6.4924698650527555,-7.212496945765648,-7.703077357334454,-7.980125131577234,-8.648818789277371,-9.622857207420623,-10.689541102586418,-10.680235241000394,-12.390538117956702,-13.0221439121011,-13.970385893620053,-14.3359081003381,-15.642035701625618,-16.046826456684112,-17.289896944074034,-18.83067527923931,-19.687302791809426,-20.824632620787625,-21.341824589285267,-22.633112121688942,-24.528086879104023,-25.071350821025902,-26.462683541624063,-28.072002432865986,-29.205119674523445,-30.317204181021648,-32.249734595492185,-32.86441621317826,-34.2882698689846,-35.801987093317436,-37.152809063352855,-38.699653133743716,-40.46794584841666,-41.84494078352708,0.30372368145821615
708,quadratic,43.37755332558536,40.28476753935822,39.9164616848612,38.96886850570987,37.691667824768864,36.496083422714044,33.99526728909694,32.32497080103044,31.6681057180621,31.076852238322324,29.332801533897456,27.26486616683867,29.505771192236793,25.250285185930576,23.565076225729452,23.110608675429766,23.64737747968656,22.294992316415723,22.523708939807886,18.65105932166628,18.415155921808193,18.831216802011053,15.797359828205089,17.189184945181903,15.176523560794237,13.49195705959369,11.748583941966638,13.282239209424569,13.521528937037214,11.63653187127856,11.007556740911628,10.21136371339057,10.258168826011127,9.967877512871421,5.159621425888885,7.252383132004322,6.425306693540432,6.764379561046166,5.697903288032903,6.128356475232795,5.605531231199276,2.9086606651024245,2.2880303815429466,4.983179847326438,3.05219146656476,5.408687908860041,4.275905452832563,1.3448633444600082,2.179403313909569,3.0899918891088327,2.2545281250421603,2.434289999898353,1.398404889562213,2.849348454365076,2.4961911556027183,3.264286930672355,2.474665440571483,1.9430983772790427,2.8254728335510166,3.1798584358798214,2.9579572414126534,4.398114614880193,2.2212720873427614,4.5080481289675784,2.5783888748563486,4.795402531558551,2.324423314663372,4.4773485157928095,6.140121893117279,5.132206243912552,5.88052896203788,6.715346411167252,4.522302103227491,7.731567878380314,6.981945797086709,9.499556335616715,9.017779369179355,10.02026097750423,9.164071918474678,11.886691478188878,11.73744650575642,10.94679448355254,12.733839796577918,14.738437986831581,15.00420510850022,16.443005944386318,16.212335225734677,18.7354863936514,19.870635183971753,17.57212648829772,20.970978534133163,22.93722280491461,22.914041571700267,23.449068630704627,23.22563207630199,25.396646432268074,26.345788120685377,28.959077080963993,30.287878103956512,30.32881026294595,1.0295913097156002
709,quadratic,-20.71861270023293,-19.311731849436526,-18.405969253848163,-18.370584463065274,-17.199028470079014,-15.667780704015893,-15.421565891280318,-14.196702530182677,-13.906676945498047,-13.00302906379025,-12.60712944703213,-12.00329611247726,-11.537968133126732,-10.430391913409329,-10.096987976822883,-9.505209763720927,-9.0354145047212,-8.110797182728556,-7.388700727113731,-7.054253025733709,-6.5406550522058176,-5.626232448202186,-5.801900044445931,-4.583899262180669,-4.796065458044837,-4.082123905740144,-3.544119405287484,-2.9964134948643455,-3.1502151198439177,-2.387885154976078,-2.1886537781008077,-1.4928451357635404,-1.5074359034484832,-1.4717010338516936,-0.6764279919018117,-0.47764912267536547,0.17771789270141258,0.2540238938085303,0.09317929485283288,0.7085404782726414,0.7217522870427152,1.0387758231251116,0.8910657431530231,1.1240435339262937,1.4801512093567433,1.6157882196597713,1.108528162938522,1.7706972478064797,1.5338597472968676,1.8179281274710146,1.4481204099364702,2.012145016810562,1.9702248764708068,1.6340131972041676,1.8670452068169852,1.7258506899046766,1.8000773186728105,1.2929329190512764,1.2330631596064228,1.2230621903928043,1.2394215476755766,1.4544991597849224,0.9782543558336922,0.9648265298660195,0.37767736760052806,0.23043276650777256,-0.020869523923102845,-0.1639291414483443,-0.24039568777084178,-0.7343246064319854,-1.0225446680130452,-1.144652454815394,-1.7065344956026114,-2.108918665145227,-2.376185942433374,-2.290305795501508,-2.8876728372263254,-3.0804020957903244,-4.1952279718839325,-4.276046245688653,-4.900563214852467,-5.365044931471453,-6.122631936408121,-6.023064651517028,-7.177569081005607,-7.181766075436142,-8.017487266286413,-8.705156855484057,-9.307830561404609,-9.7016817475004,-10.417395467380405,-10.98060984542151,-12.067356998391547,-12.760308281289907,-13.400377414992597,-13.546184430347298,-14.133090991619444,-15.242824795775977,-15.785142798407996,-16.645729106594555,0.21472520359554176
710,quadratic,0.5569264962774816,0.7001023526369243,0.8301140051560765,0.8902939568214008,1.0870736118708808,1.0182238425670391,1.1453729854522527,1.5323772479501114,1.6077039181680801,1.7642222971227253,1.708763595619614,1.7343220132711128,1.9063420507956303,2.198681948731476,2.030096791497385,2.1782691746444516,2.3900776313099614,2.3621601017301472,2.3925523999103206,2.5691312429078352,2.520198531857016,2.671062738651131,2.459398315186791,2.575005265761727,2.766251322735616,2.9581359874194373,2.8601801867691283,2.908238380844978,2.969978408815805,2.9378769080303604,2.851766589781455,3.0874177290063547,3.065421467113658,3.085967630991903,2.9594703435907177,3.2109276780849068,3.0298396450119798,3.2004117436317467,2.8635788161709734,3.009586127536113,3.1763521441337166,3.0021462774559735,2.7635071306501,2.875841140232754,2.960332752761768,3.032860597243367,2.8330236559973154,2.918694326133699,2.806107176648555,2.679565204115395,2.735933810833143,2.692673252134334,2.512880949175116,2.4050934589419932,2.249854192960811,2.3639281752916355,2.1916140479686215,2.210326158856243,2.101188574255154,2.0149403185473127,1.870975382396342,1.6675146007168333,1.7265625050171063,1.652641137743677,1.679251978911628,1.2911033173690074,1.1287464906247613,0.9934066930706469,0.9693809742279191,0.9166400856556801,0.7885765825854834,0.7114568434120547,0.45677877580281073,0.16063120560394412,0.14234088742729248,-0.23217971280603608,-0.22933722409251678,-0.4012162125278901,-0.48738671908506687,-0.6619547356442104,-0.9485959543049751,-1.12659618621597,-1.2392446805991857,-1.3896985466795562,-1.5584350154191735,-1.8692302476094234,-2.0295249310250445,-2.32708288788757,-2.534940570762092,-2.832371662769029,-2.928322053439392,-2.971354761317833,-3.1837414548260736,-3.492231921491277,-3.684731576004327,-3.9403547919611337,-4.241126747432907,-4.729848176330381,-4.5411136854879395,-5.0251867715527005,0.0932136135165277
711,quadratic,-3.753654599814739,-3.38435775211475,-3.591664186540688,-3.497899268212953,-3.6458970204591434,-3.5654513607310077,-3.17627182148004,-3.2797954178089057,-3.2567394987987943,-3.5919843477161053,-3.5422829882860225,-3.3704826165249537,-3.225095825167498,-3.1205594984197456,-2.99086140763714,-2.8064055694837466,-2.6673331654096755,-2.8429578477108626,-2.9732573008041174,-2.6208813456891216,-2.656138442489836,-2.5372611370090494,-2.3324001106381,-2.554166007374634,-2.1422872672251225,-2.5965067407504674,-2.1236831772150775,-2.2979029630813486,-2.0557909631968836,-1.953344616052646,-1.9928751014732633,-1.9588764511473005,-1.9077230402824468,-1.607432939179259,-1.4501080264270612,-1.136582745990387,-1.42054372546625,-1.5560298099056669,-1.0854305293198006,-1.3881453238773662,-0.6684781885207265,-0.7157256145703323,-0.9304838718414115,-0.9245682412884433,-0.6777676454992598,-0.3058616684465647,-0.4268087078764804,-0.028838925828292367,0.1289995556259402,-0.024281975024666516,0.3692570203032166,0.5570579578153967,0.5692809703564482,0.6977923366352389,0.6285918045041068,1.2414077648913815,0.8262576173666951,1.0657639754797326,1.4620361073200951,1.3649846754095945,1.525510860628405,1.4791343308743943,1.7936643298589847,2.476229867626321,2.1211949887007684,2.579069582217419,2.411133349786595,2.4678701412101964,2.683375924989374,3.1247707978262618,2.757439830587202,3.640696752415041,3.5861987349555076,3.6029137514886838,3.700924359710135,3.928042411761763,4.414534352770825,4.0944389197422515,4.557513607096032,4.960430091059821,4.568066246390234,5.014306154398513,5.0431083797491665,5.2778790765141155,5.750017826377824,6.027095995937455,6.032101502698197,6.033568701775487,6.353688094956169,6.791438560708308,6.919732439214429,6.919222925694177,7.25829889441485,7.705145699361247,7.814701574327798,7.803680999991208,8.262712451632568,8.334597444764123,8.543257788144698,8.91235413558165,0.183748296604734
712,quadratic,8.683049458284932,8.51295078029588,8.603080582469072,7.744436573273132,7.654351398846408,7.742901473015286,6.870540421107924,6.655560981417304,6.117522590721488,6.238737955502412,5.399223963151606,5.3411335978729575,4.9185025830250675,4.845085619615914,5.037903561584256,4.444315186574328,4.143376955930141,3.892314502100598,3.5651892754797117,3.596602861437804,3.238902684095273,2.546868972989265,2.805260267999197,2.414249954050427,2.237060410714328,1.4825528356837392,1.7051654632469997,1.4664528286767715,1.1432591832653278,1.3294542285359496,0.549299756763554,1.3755761639551354,0.2946010147011972,0.4641019622246514,0.23871390972106016,0.28155533360711643,0.2319505094042426,-0.37881746199805505,-0.3939402897567126,-0.6672023098682862,-0.9212183045440986,-0.8351261309900531,-0.9742230828597892,-1.0861939386130994,-1.2855529625820783,-1.2387688054825674,-1.2466530941532064,-1.77660767714547,-1.4734916477488467,-1.3556007224299982,-2.0535209079375543,-1.8191070401070637,-1.8247530022281524,-1.8185581947895675,-1.8537069258826726,-1.8410660673104846,-2.1218198400058386,-2.4111451367759344,-2.3100003707561085,-1.9509980013308583,-2.4821945175395608,-2.199653826072387,-2.1444780160468264,-2.2052666866499995,-2.1410264397740164,-2.34893243117718,-2.3577255565904003,-1.9294793256319478,-1.8781402860784442,-1.969525015211634,-2.136015945249379,-2.3465187557327223,-2.152386981912974,-2.1652531601028424,-1.8477358049680885,-1.946118436713726,-1.8427305945663544,-1.9098436144634205,-2.371959092927084,-1.4672815209574632,-1.6828772338377749,-1.3697113957597842,-1.5589857873052968,-1.033301055080908,-1.3963279750625763,-1.1846567204017175,-1.049310352078793,-1.2583924239385855,-0.7142265632237134,-0.49070551054419126,-0.4407767146859373,0.11533812325670689,-0.43199414783340206,-0.4580404472555884,-0.1817005640508863,0.2612690950125316,0.6748728524521814,0.6294156597629176,0.6669049435232164,1.28718028636235,0.21717483926339015
713,quadratic,45.13432760939832,45.133827163393654,41.33747511821927,40.16937857607583,37.0145543222385,35.77093709775327,34.5071404575653,34.427827880988524,31.25872682463612,30.519268477741132,28.942463147332905,27.762043943646756,25.527666365073276,24.88633399766849,22.42688955196393,22.532063327604202,21.31316971124402,20.235516538842326,19.66439073576885,20.063536786543107,14.688073386481227,15.196788693195995,13.48482202423419,13.978709378336426,13.484366474998673,10.16931289003958,11.134755919231521,10.92033867617858,9.521852363469204,7.758125939618429,8.211843508563462,6.303709150657052,7.000944369708821,5.62087701910986,4.286956432524544,2.3337511466986154,3.2974888868736407,1.383415265835742,0.8217368903776248,1.2198611579669196,1.0745940298193102,-0.7503237023472655,0.09903372078358788,-0.37601393630108976,-1.1761015126045733,-1.0768842346497094,-0.2593578982700192,-1.7901136991743407,-0.8263823207652504,-1.8376372375511387,-0.6523150620751794,-1.0415835566227822,-2.405472145030558,-3.0538731245153947,-1.659810963435318,-2.9116151192540896,-4.17273083438295,-1.285290716265383,-2.8590916940888196,-4.537132759893131,-1.9359013223028054,-0.5109173335063133,-2.1782761097824848,-1.6391376755482139,-0.32404467261361136,-1.193235977649864,-0.42520881468454363,1.1713558812273113,1.302222702542018,1.1768712200914961,-0.6917645786140598,2.57137507947967,1.8903527596046854,3.5347561987035614,1.6523081926971601,5.291344208683368,3.7526081532317157,5.998433421037474,7.328869954137595,7.4050164590527,8.174518661024686,8.614407194008326,7.84256342697442,11.84417190145327,12.461846732234212,11.574817135162121,8.79040316602297,15.24281546326052,12.789296081969972,16.742502918054587,16.27986914648864,18.887878397385823,18.208849496073878,20.638441519655824,19.74609409168355,23.110625435771603,24.36361093122207,26.56124200412982,26.42888987134807,28.737147087521258,1.2306779691967202
714,quadratic,29.526443348922726,28.985181530938068,28.136623311057754,27.838905907549954,26.927596430533697,24.4218405480337,23.81243929786372,22.0118048324176,23.25347495591876,21.489942443602715,20.72848103896407,19.451069114397626,18.74693626643366,18.43754884555597,16.62419838717353,15.790371760985899,15.420441153832178,14.774616450440814,14.28169336932764,13.308976332258489,12.20239438739911,11.724086370233543,11.306121305187464,10.871434684643324,10.387493783564324,9.179334821405089,8.375254677950915,7.699876560014616,8.078930876405941,6.788804660707315,6.102556284394836,6.012180612905251,6.176527912217557,4.525567199534762,4.756052631705136,3.8259649807973886,3.6545350734489577,3.5620517762361668,3.3511610480941743,2.168851752700439,2.3950214051640235,1.814147105459704,1.5624697816209006,1.6350565079212225,0.4471661661688336,0.8544769741853551,0.3119741130243818,0.543145780805559,-0.03630872416550093,-0.500685577528549,-0.2196367692860381,-1.052987211870428,-1.130346960731328,-1.4286347515622784,-1.4911269679600025,-2.562889405212055,-1.6250984632650682,-1.4917542994145772,-1.1586950768955133,-1.9647248402024329,-1.7870770436251895,-1.636363056529907,-1.184333517410074,-1.4172162689199816,-1.2741023280370727,-0.9696815982521054,-1.055715872498651,-1.4584250973411463,-0.27182186193591884,-1.792366434898133,-0.34719429384534106,-0.38289534158223326,0.17921944386651179,-0.2903864730507161,-0.1843556701669868,-0.21849602301911586,0.0609003957454467,0.7521158713159919,0.7380721960024964,1.1118410714090197,1.282492519072759,2.5937335206611567,2.151799481647363,3.0517804230769494,3.2094267421667717,3.8446999959897643,3.9995674214250236,4.928838697132904,5.324359864134641,6.085366798286772,5.72981342495725,6.166043165080214,6.915648764683649,7.702974862234905,8.46681221789268,8.527402200973688,9.515874158472654,9.965687067706034,10.570340442280653,11.349096775611109,0.4597925920106538
715,quadratic,-37.588729221293285,-37.288567446101204,-35.21661953391544,-34.493691963286075,-34.637145964473156,-32.19220171150279,-31.25534211355464,-29.947874039868868,-30.068833441717302,-28.951163357092714,-27.07755929533038,-26.996719179024907,-24.53108997086116,-23.849591569119486,-21.814354060504552,-21.77272612510957,-20.64784316411272,-19.79926758761869,-19.198596456789236,-18.30522832866041,-17.55900782345433,-18.09524398883191,-15.242260298014266,-14.45631136685649,-13.855599355868305,-13.573535947726919,-12.991988511530849,-12.886204978397835,-12.287809858940715,-11.258706307242417,-10.170904523102637,-9.472082047877937,-9.414490554730001,-9.321118583813698,-8.41729601073656,-7.588529674745305,-7.9449760498851445,-6.46175796857309,-5.185490378103305,-6.178255484528305,-4.074542709832556,-5.351184168200437,-4.718941069425865,-3.9781110115822136,-3.981924672920715,-4.662464455382598,-3.265182131547943,-3.128176148708273,-3.111971540512934,-2.723856657342315,-2.3372951216913656,-2.9664280621309733,-2.0102876517210766,-2.5772134727205276,-1.244395084203021,-1.4766867440705647,-2.632344486869924,-1.3194459859111998,-1.8108013854345775,-1.7724045247941078,-2.2441490503424806,-2.4169712410222712,-2.4757895187205063,-2.9983943226514764,-3.681048547642795,-3.129409280917103,-3.323722182818242,-3.799118835400299,-3.058873286067797,-3.5156394395203967,-4.286347604453739,-4.426624569178497,-4.441342457100235,-5.346100532909738,-6.786155523460743,-4.989401375074545,-6.172925213629789,-6.388105777281752,-6.908147562132406,-8.33707666866928,-8.403173282833139,-8.539990555982076,-9.201618370488678,-10.323770951964725,-10.058917314562054,-10.54727754470839,-11.745777521494135,-11.603572087326922,-12.566582496515927,-13.363295067952581,-14.614815915496754,-15.178546911943476,-15.371463390813597,-17.50682579799398,-18.29307639650717,-18.569201398229136,-19.212120826661458,-20.1492587494178,-20.70179972795401,-21.802859103353438,0.5843236805004619
716,quadratic,-46.399890302365876,-44.391949699012315,-43.158622894919915,-42.1261254452397,-40.8479727769613,-37.756998069911255,-36.49444334971005,-35.27413470615502,-33.52969155123886,-33.153265763399475,-30.857882389837567,-29.840474065858054,-28.986021143077465,-28.773079995440682,-27.056016920592903,-24.098811048539197,-22.950250188514,-23.546182746759715,-22.762679989915384,-19.843561481501343,-19.570727112362807,-18.912575721040792,-18.214558202747966,-17.2648216477109,-14.918841408483692,-14.614896252182566,-14.892312002907982,-13.451137204870204,-11.373386480564468,-11.317546927931,-11.525301067171911,-10.397651647641762,-9.416141229915644,-8.175386735869838,-8.141825322903612,-6.729285494620168,-6.7940015708434816,-7.69305023475189,-5.617700836600462,-5.551912325047289,-5.296523238226537,-4.388556355043898,-4.372807590462733,-3.777137869195669,-3.8679200207761406,-3.6066531855387503,-2.4209716427387304,-2.7531432188864784,-2.39627071759115,-2.78622303539466,-1.7383465776166211,-2.1172245526393323,-2.3509334290191397,-1.41543514756268,-2.3027523435170942,-2.034519164541641,-2.859038022701886,-2.619372838405851,-1.9492862744684762,-2.5547285048024286,-2.6490630510664808,-2.955227649873819,-3.167364775628802,-3.707279384175363,-3.9644102777325383,-4.192209677542814,-4.546968961728902,-4.51429252188116,-4.9508287062361624,-4.903011996638493,-5.731057809497045,-7.122135312198407,-7.541360462462126,-7.218020236388178,-7.969972985030074,-8.389712698703041,-9.634214206696402,-10.469493830813688,-10.856023208597232,-12.56815061790731,-12.695022213840836,-12.304809277969257,-14.428223828281155,-15.127969949566662,-16.138604232605648,-16.122226910250806,-18.589975769844884,-18.548976699616922,-20.17681199556666,-21.374889085742666,-23.036767673416186,-22.26261835013377,-23.965895466517548,-26.29128182498445,-27.464315507293975,-28.363034576168697,-28.99535847701396,-30.648165650884945,-32.41928591134576,-33.31769659286477,0.5584802868422981
717,quadratic,-13.982951800521173,-13.367235187229575,-12.654122738902416,-12.247595699117674,-11.629953502554292,-11.411648735673985,-10.668039584453641,-10.017305680844771,-9.366121867963473,-9.249799865925441,-8.622401832983615,-8.332902782325105,-7.68047439132248,-7.075706233028337,-6.643424682608087,-6.323018754215757,-5.922769100399733,-5.168948168774756,-5.099527667896522,-4.745755856551585,-4.364599109493865,-4.099910724549416,-3.512160846755759,-3.1364284072894204,-2.8003572395160807,-2.451623837386789,-2.295244479261697,-1.935656697483862,-1.4816483190023668,-1.3869343815386586,-1.121237590416576,-0.6705312236353349,-0.627699435969411,-0.4242803095125658,-0.17890797732220357,0.4898891162376379,0.5015802761408512,0.6582171336809537,0.6647426860022205,1.0164411809757445,1.3288384468292256,1.3305114854740248,1.3056985562467431,1.6389940129850153,1.6846283728083211,1.8373430384361178,1.8132738996297495,1.9336965154905974,2.0536010108767973,2.0923808080181505,2.242077113947751,2.2216979416495914,2.540238876003456,2.436889214966252,2.4904519758640955,2.395302858149493,2.174555330455293,2.5022211096631968,2.3691026715779677,2.4004177703616474,2.3007992992076067,1.9926845526068462,2.1428935296028415,2.0223408572856223,2.0608752665440977,1.9958326816429062,2.0917571980240695,1.7754470886971292,1.526945831609372,1.4060348797305107,1.3695852828065196,1.250206809935526,0.8330598987813282,0.7718762119355482,0.5925833867098216,0.2183535452947978,0.28403045041052244,0.0031746182249267826,-0.2795623714143093,-0.47069411118037247,-0.6759908080209854,-0.7885628912501113,-1.2155234247341375,-1.7148769584160768,-1.5407259925084456,-2.3155591409746745,-2.453721991845735,-2.8527315224542145,-3.1810634221358733,-3.471436270688331,-3.8224743705011606,-4.0833201771355245,-4.706505139136353,-4.9728330920429755,-5.35062579695831,-5.5565709452619085,-6.2002554689680744,-6.8303655942149355,-6.975689172470333,-7.646921392702317,0.11866891157686199
718,quadratic,2.6305727195117714,2.028656452422707,2.13795920488067,2.5770535550499347,1.7800102256960675,2.667782369808814,2.734370949450707,2.518131956482131,2.875487878742811,3.0452407002877835,3.0211792060907845,3.3721960420558363,3.259321109765248,3.176839054333236,3.517697996739229,3.4280458499690454,4.368020662865903,3.764427074745838,3.2951723370127297,2.9398535240381474,3.3088265425693564,2.887376656723741,3.791278951323937,3.4939449262844158,3.348243092249458,3.8004289277876375,3.485573750958516,3.7315107470505295,3.5077598231093705,3.6071647287450643,3.9862602395370295,3.841744703909685,3.9844689184921047,3.5977479524819644,2.858414487814836,3.1857234352775743,2.8366854345099966,3.61495220234931,3.265783146310225,3.6134501818930325,3.4777446977038764,3.0296725889500906,3.5685238226332237,3.2344595444353237,2.8659458745506114,2.8950374114587554,3.1239023677114908,2.712671605849577,2.2487229880758837,1.977184308375445,2.1656996049444612,1.9157774014593325,2.086274143632043,1.728079907887483,1.6432901162740565,2.032290278657825,2.0401060653905283,1.103597409332446,1.0940125901227418,0.9854138382653963,1.0075788171967297,0.8574380460154428,0.41458567348052755,0.577686996636336,0.0864478266695515,-0.0631176012552172,-0.42118114662569683,0.026375730967471978,-0.20723711739933892,-0.587750422971033,-0.6859427059537289,-0.7464732426075376,-1.0736203182175081,-1.296815884153396,-1.894584031408081,-2.470032935679769,-2.4663214884437323,-1.7247968965197154,-2.7576718617888054,-2.4001653387242947,-2.993692039975939,-3.432512560911337,-3.9742094302965056,-4.170541418350354,-4.249798950920898,-4.521291800897764,-4.573998910440108,-5.253837576883555,-5.526278116556335,-5.320605208058631,-5.278975225001433,-6.169444040740572,-6.355303085643271,-6.855491823109213,-7.140538015196043,-7.505347222710906,-7.871635391543326,-7.9018856862206395,-8.21207621893607,-8.828324628454231,0.32666451598572604
