id,label,y_00,y_01,y_02,y_03,y_04,y_05,y_06,y_07,y_08,y_09,noise
18,linear,-4.97525744182945,-4.063287685936256,-3.2677055369181844,-2.733429210582163,-1.6665346835656092,-0.8264200078203667,0.48414108817323087,1.1540585949937403,1.3670971719599132,2.300824457025319,0.21865900761974832
19,linear,1.9738313838046395,1.908937634337419,1.8512168101483832,1.7878997566497685,1.7369942985371563,1.6757949746646759,1.6197088141336946,1.5604806584140873,1.5052853637190808,1.4413604535058344,0.003568841739411732
20,linear,-1.1541901821884604,-1.2092626887367435,-1.2814337077878308,-1.4007588777077902,-1.4753572303232396,-1.5508126706046688,-1.6200600256958417,-1.7269103307512936,-1.8020745422535351,-1.874662938323692,0.009165422561787316
21,linear,1.3082465468415112,0.7763220842676135,0.1801559350310052,-0.3869608320033823,-1.0249985104860762,-1.5629811227184371,-2.127747566892466,-2.769633858793863,-3.3534174532949406,-3.964494413066007,0.05514611714015336
22,linear,-0.8976235439853435,-0.13247060669810745,0.5108353093302916,1.1241232970390582,1.739146852400023,2.3901161938012137,3.1603538082293907,3.7852909543228663,4.4617399166643334,5.028396988340918,0.04495754927231683
23,linear,-0.4140525587021272,0.3236292752786951,0.8979733601428782,1.4492985318421967,2.092659766413138,2.6778346710540553,3.3584466974619813,4.1968564319810575,4.110786105034904,5.1236448376847346,0.17257164034671627
24,linear,-2.5567631538880016,-2.262325250486256,-1.9831170900619033,-1.8074734286154917,-1.506080833073624,-1.284464157674395,-1.030414087013074,-0.8043358113636015,-0.5402585053134217,-0.25582506117004733,0.022221440745796163
25,linear,-3.4021298810140985,-2.53360145930408,-1.9217905664153205,-1.1433519779184587,-0.5137973983400919,0.26209562057202235,0.9271203609482025,1.8332407641588744,2.3601660991530045,3.293204300092765,0.0983671506412998
26,linear,-4.9974971270764845,-4.2199609624479715,-3.7174998560700856,-3.369531704250203,-2.5365499926274286,-2.0360226923484634,-1.311478910940676,-0.41170152347722655,0.11829408875308556,0.5893466038092969,0.12737028317417076
27,linear,-5.15064405746564,-4.2072218391311855,-3.2852052449352445,-2.5759256736857408,-2.2268832109182473,-1.0366436686056029,-0.2792686010866505,0.5659944889950899,1.5429637759653234,1.772708314856817,0.15306439118899473
28,linear,-5.636039735506953,-4.941024786641129,-4.143455951572616,-3.4684843016318267,-2.612294024173572,-1.8291800432911731,-1.1165751109749957,-0.3498344310619501,0.4191321327775344,1.1124594666683132,0.06466931845174642
29,linear,-0.5397026004454941,-0.9316520963063061,-1.2333882625533688,-1.514833579864723,-1.911809023191243,-2.2440653641147636,-2.5430567601408494,-2.853580857191038,-3.2085812611378595,-3.498738584583925,0.030152648859810983
30,linear,1.0413823782406562,1.345490547160386,1.6736728109234695,2.179058586539018,2.49860073692336,2.904268742298864,3.330786652369376,3.6224720286054164,4.021093782157844,4.396762820729081,0.03277821176850323
31,linear,-0.7193417045780687,-0.8684005804237069,-0.9956606332146585,-1.0331100793260437,-1.1501492524856276,-1.2270632050241908,-1.3229369783191642,-1.441010954191178,-1.5264403847421508,-1.6436115038905952,0.027534108792269228
32,linear,2.2278523888521162,1.4376858764920915,0.5085294666297033,-0.25962003567621245,-1.1564670808429225,-1.9825872137745075,-2.7483053459845346,-3.799080978162535,-4.583739710224562,-5.435117414861373,0.07561927741116768
33,linear,-5.494614157305641,-4.8010376164259,-4.046144577647217,-3.389200959461323,-2.9775652807869415,-2.142973220978236,-1.7110316552201672,-1.2292970884609329,-0.5716740459942304,-0.08343079858744554,0.15000858202869782
34,linear,1.2873419993611956,0.368149517384778,0.0360954453307753,-0.6821371180846851,-1.0454583047358526,-1.664077817874728,-2.414381515143351,-2.627972548651249,-3.358232796413258,-3.8953787644706654,0.12036555654005311
35,linear,-4.127227637329872,-3.1688274318621334,-2.3087015068554853,-1.2609112166995378,-0.7448354955962921,-0.12141543135465332,1.247842553155814,1.8176004117250968,2.9642113242803725,3.6693206550267927,0.20277518184898333
36,linear,-0.6374834584106466,-0.6275948133651905,-0.6125211153910473,-0.5954082944766768,-0.585307893880549,-0.5675460005755198,-0.5535835920392295,-0.5378947236333192,-0.5258802692855036,-0.5128994818808463,0.0024709450322253565
37,linear,-1.8072299991541791,-1.6272251083792666,-1.4788138666059407,-1.343165796901961,-1.1726609291457553,-1.0234607790973527,-0.8652055881755366,-0.703369918938179,-0.5419041285191931,-0.39480539454804886,0.010319122114390568
38,linear,-0.7589619924425959,-0.7133549199476853,-0.6047051308548054,-0.5409330018558542,-0.4449609077838515,-0.3688055482058013,-0.28343600675579905,-0.20677968830443552,-0.09813607220767478,-0.033311291457679235,0.017586467772211792
39,linear,-2.2569075391233313,-2.2680411453562312,-2.279108776132716,-2.2887834124555435,-2.2999609017260902,-2.3091315321807704,-2.3223133360261423,-2.3312323879457377,-2.343302443208435,-2.3532215426792296,0.001
40,linear,-1.1231234468197946,-1.4151250905909776,-1.534726416607168,-1.630225042393144,-1.9454693144467543,-2.216711804194222,-2.398309746131914,-2.7153524873442514,-2.8863400674277635,-3.0958134121587184,0.044398071354188315
41,linear,2.2720591901051983,1.1920673862685427,0.5679757300811219,-0.18857936025924904,-1.4610369784292188,-2.318081075085257,-2.8434459524604776,-3.9498400949335064,-4.5725409635225835,-5.728388754153261,0.15491600729575222
42,linear,5.075132639622486,4.102571010880837,3.2880323677931607,2.599231756960232,1.958330620693144,0.975023520912804,0.48688960886797866,-0.39766599861236385,-0.9464039547329581,-2.1084782340789365,0.11730284273687543
43,linear,1.8350957786658504,1.016433101447974,0.26330611633593753,-0.4585443832164106,-1.1305326123359505,-2.0950459687066534,-2.515695789265412,-3.2632551688841094,-4.054186066295759,-4.761674513750179,0.18578952766850557
44,linear,-0.06236240248977444,0.3782201001051886,0.8326934620383025,1.292676972134872,1.7996965882482079,2.345018935367648,2.856122009395267,3.310229443229948,3.7201466516027053,4.335673422538973,0.0828270207655678
45,linear,-0.3025328707120486,-0.9042630743703507,-1.6952194673614676,-2.038753254845755,-2.538060819069151,-3.2586503247822827,-3.6452922929322376,-4.437519201067752,-4.571769336717328,-5.133119375819356,0.14833748011046635
46,linear,0.20863251645994707,0.7628207725570119,1.146900733545968,1.79687252457659,2.3946349453946887,2.530376512794595,3.0303040544256237,3.6062977810218877,4.213677083478691,4.384708792863948,0.10366623635041064
47,linear,3.060023170200476,2.577321834360883,2.2329062903933825,1.9306003833270262,1.5457275804737836,1.28457578319967,0.8587017591541458,0.307765105458634,0.12941709307992721,-0.34161467604000645,0.08650781040823471
48,linear,3.7507711217606317,3.0522472888305554,2.2579730758417904,1.139154853859847,0.7978222024780357,-0.22083263070993103,-0.7323976270908443,-1.766516789728045,-2.1709384645946237,-3.132598383617819,0.17843171143735417
49,linear,-0.1281755700627224,0.357867856801826,0.7282045184137096,1.1676845013408887,1.6002649134906761,1.9999377930639024,2.4574900257381227,2.8537706636036666,3.2829885871869546,3.760526509747373,0.02924112906172664
50,linear,4.378804565433024,3.7230613075294627,3.1585189746404163,2.7963657686415857,2.331535509515882,1.8713221220976672,1.3457527977639812,0.9878676277088133,0.5179541374116842,-0.07782175505989829,0.06408931983789883
51,linear,0.5098615714568907,1.0698088003392283,1.668313799113179,2.0538913658585365,2.730467464431066,3.2389408029743927,3.939067637658473,4.346871930088479,5.019811261985437,5.376179130851722,0.06861569706662962
52,linear,-0.4946311616480795,-0.9358201738933478,-1.597172381712385,-2.2441286682614696,-2.6305835012026364,-3.236159276530106,-3.7180207225283417,-4.225510376452094,-4.894375973971437,-5.416485844565605,0.08561886427887513
53,linear,-2.9651231968325105,-2.3228754425006723,-1.7591883687360885,-1.1319442084912392,-0.04776701295318872,0.5987948865045376,1.663175398741767,2.0649939266363497,2.786833518677321,3.422090826098588,0.16582018945201227
54,linear,0.3341216037450068,0.22727765132506778,0.1163731975609715,0.04662166329858933,-0.04074680172853314,-0.2115986273639165,-0.3200669126170857,-0.40645548269301246,-0.5335298381438036,-0.6055398239064924,0.03132833512191563
55,linear,-6.187034309732015,-5.295485413795161,-4.475457948522585,-3.61904371185977,-2.729826335456529,-1.9866929360872154,-1.2122732539916403,-0.34165528767169656,0.536193845225783,1.2428564581848986,0.054670160614169634
56,linear,1.206180162653317,0.6343606684297298,0.1686521180115854,-0.48608698224938823,-0.9280760168119289,-1.4642390243970447,-2.0625830897374775,-2.6102312056408445,-2.9576889752041273,-3.5584614383966673,0.07709075267136888
57,linear,-4.349530173543631,-3.6803785089599903,-3.028011504258093,-2.2311903244574984,-1.7186518563538922,-1.0733883734009415,-0.6190114840875556,-0.010781339323940514,0.7208698995962463,1.2963709183163152,0.07979513501947488
58,linear,1.4844118044743624,0.8136580173653216,0.015308972359350054,-1.313842037528541,-2.254099574293006,-2.356610853545763,-3.121086462046706,-4.403009630221055,-5.389043514703277,-5.770372807103006,0.21611391634058572
59,linear,-2.134388198900781,-1.537241895545839,-0.8551341389020978,-0.24543436111882233,0.3401301444346115,1.1508864588778642,1.763394187925369,2.3529317244665666,2.8585931532598474,3.5926126171378727,0.0595804356573617
60,linear,-1.7530870018622031,-1.215186946563869,-0.689129193907076,-0.174073293839248,0.23676587090490367,0.875137688348825,1.3706019776420668,1.8612874181263044,2.562044078747078,3.0966685284851803,0.0570023730236948
61,linear,3.803651067803271,3.4906123568257104,3.083849433110402,2.8527300608108113,2.5064532929662526,2.0954819929073203,1.849298320856931,1.5224389335251567,1.3157007611346454,0.9337030545772534,0.06302852019097929
62,linear,5.333575551064439,4.518782631641307,4.015968000131885,3.250182777268588,2.5000455115257925,2.1402504669932765,1.4563131989845006,0.41782290911469594,0.041228155573137235,-0.4293684359565137,0.17227912283739683
63,linear,4.346365371348698,3.855447089532636,3.45669239226519,2.9808860435765987,2.5533673512661923,2.0652854827899545,1.519435034285359,0.9802319835161865,0.5536558610673779,0.1055856943932662,0.055288511790930146
64,linear,5.599106799451976,4.713348757428319,3.9907477546670007,3.0145872799497444,2.2469762833442357,1.3847198576464157,0.3013062271385816,-0.46445006261220784,-1.0367990113509211,-2.3023289402960057,0.15339681986867723
65,linear,1.6429926897537923,1.5872378717545559,1.5520891957178213,1.444294600457784,1.4333244724550165,1.3958609550813008,1.3047397810653518,1.261464254980787,1.202583605092395,1.1469272570691942,0.01391997623404147
66,linear,1.372924157754074,1.0255315346458285,0.010551204297579789,-0.4217636796484075,-1.4330907269682502,-2.1080083622359913,-2.781292115029156,-3.035723964340791,-4.125102237577,-5.0895835239484555,0.16241100586614926
67,linear,1.8251992442083984,1.9799505408653049,2.168267573444173,2.3413061321687296,2.531864078047019,2.715433969956814,2.825896128076611,3.0845083598099667,3.216253786511655,3.3834537581580935,0.029836047960919217
68,linear,0.30362888158098844,0.6354511203529198,1.1372736397285055,1.5782174180418778,2.058331067622588,2.526804769031601,2.907106884703476,3.452514227063667,3.8670236319525935,4.210782407460716,0.05468992994248092
69,linear,1.6201211301647296,0.9345538520847911,0.26441704716811154,-0.36512615351332606,-1.2355936967198557,-1.9329699911823162,-2.6182591573487644,-3.190608797200995,-3.799884028252941,-4.6372156715778265,0.08663712102191024
70,linear,5.21937140634907,4.524198325610995,3.8714966094555407,3.105021556410667,2.5827631038746865,1.6200730265346899,0.8770043974454013,0.3519073175448618,-0.6520456372825609,-1.093786613314205,0.14269877821351587
71,linear,-0.47619211460741206,0.11621517937583513,0.46755761960792647,0.8787822673419271,1.4063860903567587,1.813021611148186,2.291015070297545,2.8090045642932653,3.278946384205727,3.684049361775149,0.04852122379898775
72,linear,0.3330429609290924,0.8509488465485477,1.305271335689482,1.365697393955123,1.8904183169973345,2.211152948029517,2.6801771784404296,2.987237676895477,3.400151930201094,3.971759083760755,0.09658484903375755
73,linear,-0.017927446459701395,0.03437398453772354,0.09093438923530002,0.14977961638316106,0.2066709131108938,0.24842416874543774,0.3036338522864994,0.3420378714712271,0.4037612464887872,0.4651949673083432,0.008318243134620163
74,linear,5.593124492211287,4.97883157851249,4.220373813070682,3.485570632440658,2.8696763701714905,1.9016651012776622,1.519028958757451,0.48297248214928024,-0.023192799986348794,-0.5070919606787756,0.08896392432020644
75,linear,-4.246323995767496,-3.5941160699273964,-2.7056335033191896,-2.073552226936406,-1.3045598810209127,-0.49436820859710456,0.17685525413789588,0.8662563425641278,1.6601400775962394,2.4118127814909234,0.05157121656182789
76,linear,-5.203433240289557,-4.382293244260212,-3.5251566834741794,-2.6369492052322694,-1.7391384546640243,-0.8372780793628979,-0.061848120226696585,0.8126177265365295,1.8247042948562555,2.6063928438461312,0.06289386415907844
77,linear,-1.0356703054479037,-0.7724072714034818,-0.5704361769882015,-0.4108529020664681,-0.221027162392254,-0.14330950073219895,0.11873718536040954,0.26500424851804116,0.43343489480515857,0.6768137194214399,0.04887341908908904
78,linear,-4.402102898715461,-3.522909847564353,-2.6524548473983844,-1.9735161974256934,-1.176164939765429,-0.2553099459487952,0.3807277067879072,1.055264160342705,1.9077757980040124,2.892857269367282,0.18071882828244798
79,linear,0.49131580410470466,-0.015285041850978454,-0.733446738171519,-1.6249879262628015,-1.9147640488290218,-2.8525015009040016,-3.679626854942036,-4.259301345300647,-4.921167605344308,-5.435884664874546,0.14024628797645358
80,linear,-0.35263788910014465,-0.753534380858808,-1.1486675766027632,-1.538286538158489,-2.071507280558126,-2.3857964687373974,-2.8745058540548296,-3.1656280412471225,-3.5673510097557672,-3.9156172892887393,0.04900425336687324
81,linear,-4.322699988251039,-3.6605693006312388,-2.718322749199572,-1.6922010253540158,-1.126649474346421,-0.03213259276737715,0.7909790829641452,1.340467945289336,2.537823989666509,3.3341812607943093,0.18194023391040143
82,linear,-2.067302370965576,-1.8034441306718623,-1.6084042703466765,-1.3361953938686573,-1.1459876269651756,-0.8832655633365725,-0.6398659488008028,-0.3425063097635364,-0.20949899815126893,0.1015750078667737,0.026689549199922773
83,linear,-2.4092725133329425,-2.1697933114303196,-1.8640383156674944,-1.6639767428303085,-1.3587934223460145,-1.154708713620137,-0.8797047160905259,-0.6526415963345332,-0.34931241555437387,-0.06211199334733033,0.03004141954288191
84,linear,4.526994079119422,3.8103530399894487,3.204118626190339,2.6227245542435287,2.038767450024944,1.4763128400553605,0.6498661845314331,0.11613885146436359,-0.5912114531032117,-1.2555239983814959,0.054030370613966296
85,linear,-3.757147141992816,-3.3736844257754597,-2.8764299008761274,-2.063462211748067,-1.6719352385578228,-1.1981158297993169,-0.5997594109367923,0.023104837418553986,0.4571391429360889,0.8612718197390299,0.13478274472992083
86,linear,-3.861789319958989,-2.9401866741451013,-2.0334305130306904,-1.1534472167039727,-0.3019257568469603,0.5848260590684632,1.4671456747641802,2.241128484455436,3.2556194922775306,3.9986474336620352,0.07042577962666555
87,linear,-2.9582951039098013,-2.519148989443452,-2.0141153145316912,-1.3746522856362757,-0.7778901188814363,-0.20854136359264155,0.4416377057635149,0.9005930113558833,1.5251679903006505,1.9956950262000863,0.0750002211292322
88,linear,0.5510883481746112,-0.23744513361247438,-1.0432344689192286,-1.5822897332541448,-2.611725487001685,-3.4249710147292385,-4.452371617964482,-5.096523531371169,-5.8124041792494445,-6.660420082801282,0.12537584525550646
89,linear,2.634980413983786,1.9069689448569178,1.1622701719508925,0.4534967393951097,0.011333378404546068,-1.376287242501956,-2.048008802979667,-2.5323431727250463,-3.1646857096815726,-3.777657376684123,0.16433005240644893
90,linear,1.4439992117644425,0.6470986970405439,-0.03292205531454048,-0.8185912876201462,-1.6146278830039484,-2.260068204493538,-3.038341629624898,-3.782233868409675,-4.412400832622536,-5.430702957468612,0.07193763658081029
91,linear,0.7573848379658688,0.06769216120306398,-0.4198593224474686,-0.9527219808958047,-1.1218265863691723,-1.74352306713936,-2.5426380274233744,-3.084173414984601,-3.720668564222034,-4.35412350774674,0.11388973509105396
92,linear,1.2724548933472029,0.9288835029819713,0.5924579453153811,0.18760365957503164,-0.2336730834107264,-0.8316178050370251,-1.0431793596142793,-1.6329223864228215,-1.9177594277534336,-2.407636696710484,0.09874003890944599
93,linear,4.733425278321574,4.142492066909885,3.8072039165991876,3.240467099799422,2.595785176327339,2.1903376053402592,1.8035252795341896,1.2948297709696475,0.44742862695718943,-0.03232038717681357,0.10534592130608526
94,linear,-0.143746177338922,-0.6036480649118234,-1.1398224694254238,-1.6773602095062652,-2.18690279590774,-2.6972179985171674,-3.2144208904273186,-3.5539813010339962,-4.168160400099351,-4.644990785162255,0.053373096464031676
95,linear,4.3106036739128335,3.9676818912478327,3.382513160031223,2.796413707842166,2.4223612590424084,2.2564231993790025,1.5382581819315113,1.2040393679923291,0.5554134408408805,0.08441604773956939,0.14197136922165604
96,linear,2.992562574561721,2.3036317566119986,1.4939867914670686,0.564392068701593,-0.3072229679185962,-1.1241358826059078,-1.7986984128003136,-2.5833510500277432,-3.5133513791908553,-4.236168211712612,0.10687015760180514
97,linear,-0.37646291850936253,-0.7533588211769265,-1.0021041992927129,-1.3773550957617233,-1.6547360307887353,-1.998029622075953,-2.328496924097136,-2.6826005182163195,-2.958424921124209,-3.312328955652538,0.025820401750227574
98,linear,0.8035318318812809,0.7018792354288974,0.61623022652937,0.549172717377858,0.45057102558149303,0.38885445857960244,0.27019830111458404,0.20425948501184962,0.10439247496249317,0.02730501330606513,0.014234659810101946
99,linear,1.0209968059337895,1.1518766477545943,1.2631405509296518,1.3738216575789635,1.4974950675845637,1.607774409511985,1.6954928006440884,1.8166276005604536,1.9150977641178362,2.0349199468517614,0.012990935804570228
100,linear,4.740776237070713,4.136661432416796,2.800913536537009,2.0045204726925596,1.6146148760383643,0.681591305844938,-0.109675138402003,-1.1716066140528236,-1.7923406413267224,-2.3022269465162237,0.15319330335227915
101,linear,-1.9028794264090019,-1.8061192696162376,-1.6643722135262482,-1.5422616865244805,-1.4529946182259328,-1.3273217853515022,-1.2170422187150003,-1.0992511846758097,-0.9724362825225582,-0.8800778051817905,0.010915273412546405
102,linear,-2.853754976361457,-2.1473799940802647,-1.3639304557332532,-1.2260408293425886,-0.4217819857929758,0.0449199024210966,0.8030497349801657,1.202797086781203,1.8672512463266895,2.436782266087554,0.10345152023391548
103,linear,-6.0258145646247865,-5.04511955117237,-4.609485450740996,-3.9204681178456156,-3.1915405644907566,-2.7075684044373753,-1.8310005135548135,-1.0784874774316058,-0.49247477523813643,-0.04870067696401223,0.11781556283460591
104,linear,0.919850878422108,0.4498554693783404,-0.2438573107822943,-0.8721170015520125,-1.386176695279455,-2.1485061774136556,-2.7726148021370696,-3.2337282016763775,-4.130196562907562,-4.821952727144025,0.0874662066069746
105,linear,-2.2560240174953954,-2.3047221618065348,-2.4710591519867555,-2.6169870716427748,-2.7031075941893654,-2.8482832471621506,-2.973989416149859,-3.078512927768275,-3.2420036113493,-3.3282060070605404,0.022090796470795815
106,linear,-4.797536917048068,-4.192116390324123,-3.5802984120475383,-2.9985532645035717,-2.2646349992134676,-1.9539409396003427,-1.0803919047684536,-0.6186116311417471,0.05762485239011881,0.4912610212424747,0.10731820468147901
107,linear,5.209065056547052,4.859882144491205,4.071261398994188,3.0308880050936016,2.56059569355256,1.9010528574348788,1.2101903947989552,0.42878508957621797,-0.2743915960182641,-0.807960013078779,0.15874830857028158
108,linear,-1.7508087193139588,-1.4804852386703822,-1.0071950783076407,-0.5747915018995388,-0.34867486586411023,0.09959340263590133,0.38973181975462645,0.7683063698019365,1.2595081875663199,1.504266494635557,0.05910969366174431
109,linear,1.0780769839007067,0.3345889208660385,-0.14426602360592522,-1.0935709352142156,-1.2578730239004396,-2.125062984780664,-2.713346888317443,-3.371510555161722,-3.995619258373829,-4.385769957113678,0.17148350926951628
110,linear,-3.000532779518953,-2.4048535708678895,-1.2807014333337525,-1.1079644527749646,0.04279666237968671,0.7918269232075156,1.1974047668235097,2.385442457994812,2.936587968020151,3.6662362141526246,0.14759219907185475
111,linear,2.613506664106165,2.4368824441302763,2.172609286547943,1.913331102048909,1.7652043196346696,1.5526669984264647,1.32585709061593,1.1130885446821828,0.8568097911237709,0.6146130857925538,0.03929515701430892
112,linear,3.117085863226034,2.374961077209737,1.3663042243252037,0.8790764486737379,0.473305587145322,-0.44521512192982593,-1.0167670891937703,-1.9310672236266253,-2.2799005772336325,-3.173394573124222,0.12344635724768667
113,linear,6.441210619829782,5.604874844578957,4.841670145495067,4.153369404151663,3.2736998448735357,2.436920076171024,1.8841060384718196,0.8769595109571914,0.39688655361949915,-0.693038299909328,0.1319270305998857
114,linear,2.1522226342325013,1.8740118826032475,1.6785537396478878,1.438087571997583,1.112888012818936,0.7659849904261755,0.49094544475009394,0.216306693984943,-0.07402700987931311,-0.23715294802369158,0.057362985549847534
115,linear,3.148856524186945,2.6164387335738364,2.3579521988197203,1.3858003431619017,0.9809030234189506,0.7024911671807217,0.012427225453568128,-0.5095073186636914,-1.1004593543882721,-1.6098660120504036,0.12279307895756665
116,linear,-3.6851241688957717,-3.227151401317864,-2.8648251999684615,-2.535849098081734,-2.1351177451905894,-1.7960561554680534,-1.4492077743693526,-1.0420442334632087,-0.7107604085347037,-0.2669762580710864,0.051672971157518864
117,linear,-0.13353928729296644,0.3032076057395051,0.8819943916681772,1.2524946039896205,1.6550259307680708,2.146151133807558,2.402693478070353,2.989565876633349,3.574782300366973,3.8837211302125834,0.07073493313076722
118,linear,2.419264421616794,1.7893449567236004,1.290951124335281,0.5576182692411883,0.07042066252518882,-0.7214456250913267,-1.512657959939169,-2.113280633737404,-2.8930124107332085,-3.3394678697295683,0.08337718119844548
119,linear,-1.3779325248347385,-0.8139618350119938,-0.32064500353130104,0.7323377695066873,1.4514044209953363,2.1486307665093394,2.954799984531851,3.4265191486159,4.5295328241891815,4.903722672367783,0.11866680586448716
120,linear,-0.031084281335166747,0.22500582665976232,0.9099227829403789,1.3409802297954005,1.8109338850187007,2.550679651380445,2.8331063640384873,3.1239409563408342,3.7904829477522846,4.513186937295389,0.14899697872800535
121,linear,0.7885498696492417,0.21051025790543698,-0.4184837948127863,-0.974454672792152,-1.565640681041875,-2.0903500365740326,-2.67581097439298,-3.30249916242234,-3.8997492960551985,-4.4646748602021775,0.04153796162745155
122,linear,0.4428118535587795,0.740115214608889,1.102736044542995,1.4386592239325675,1.6729715223432164,2.0456916751223058,2.352985242918243,2.688689605826744,2.9921299536964234,3.2573064047822275,0.035226879750201896
123,linear,-0.8918773454059459,-1.1555781134168273,-1.5844433315235322,-2.223760370266958,-2.66616460100894,-3.296879291946854,-3.7507876886623324,-4.4053985822409905,-4.985116721531211,-5.178825944147569,0.09624864047508828
124,linear,1.7683958110055413,1.3392125953627934,0.7474481255931785,0.30659815970383014,-0.2279768916841724,-0.7812661146458516,-1.3300695227680235,-1.7499040622529523,-2.531265522656491,-2.9807250454706966,0.09073265264630663
125,linear,3.0039609555348017,2.412581841447367,1.6346101470727736,0.896408987577986,0.15079513781492979,-0.5765459142706075,-1.2418402095588357,-1.9969035817382712,-2.6964160977366065,-3.402488967916386,0.07402944203749012
126,linear,-4.291023539934832,-3.321241506484723,-2.625570613619574,-1.7214855879011588,-0.9781940202750522,-0.12766230275358123,0.6969104968143277,1.4012832994424251,2.2711206739605094,2.760928847682422,0.08605770052697485
127,linear,-0.6697215092346744,-1.1055079621624178,-1.468246916111077,-1.972665183252586,-2.4195155520489253,-2.804042067893035,-3.6424635248017596,-3.7861191214959207,-4.390307370805367,-4.9008279377996,0.12431451923081614
128,linear,-0.08118321755858339,0.4648071749531617,0.6860665501535266,1.2756549582482157,1.6935535872077374,2.2574756439637826,2.557906061820887,2.94154482190132,3.395432614992153,4.008395595295199,0.09992476348311413
129,linear,-0.9414168106759337,-0.3748513566731206,-0.11483474397390561,0.49325887915001626,0.8671958001855063,1.456370221119564,1.6163837427827024,2.1113769473662805,2.673856406842376,3.049009144049201,0.0746962069789873
130,linear,2.776445297457495,1.8711811038351032,1.2628664640861036,0.25897451280508094,-0.13945499014971888,-0.8027638450169383,-1.6514027625986127,-2.6326778455092312,-2.8685491447181026,-3.7072088046678164,0.1867611560015282
