label,y_00,y_01,y_02,y_03,y_04,y_05,y_06,y_07,y_08,y_09,slope,amplitude,first_diff_mean,first_diff_std,second_diff_mean,second_diff_std
cubic,-4.355248383468194,-1.5740660393355848,0.4631137613302272,1.7859495910986252,2.108391373526397,2.127986573141292,1.8299466685427743,1.3217851117562138,0.4380397977625506,-0.3236856469599837,0.7474602091682468,6.483234956609486,0.4479514151675788,1.2311542565817633,-0.44286347360689293,0.33322329626672353
logarithmic,-0.3847517524813091,-0.646213490762666,-0.8489217426879175,-1.030724746888669,-1.1827851061792305,-1.31134164870399,-1.4554691628383416,-1.5249926428854732,-1.6844778608636355,-1.7581963077130078,-0.33289085289754944,1.3734445552316987,-0.15260495058129986,0.056799947284953994,0.023467911428998067,0.05265142841830473
reciprocal,0.6481796878595388,-0.0286395813576228,-0.3611592426943094,-0.5335057284799748,-0.6567731940224242,-0.733967807732401,-0.790280681282977,-0.8510370823075216,-0.931922738358578,-0.8610110499818291,-0.31639919195132793,1.580102426218117,-0.167687859760152,0.2067933235722843,0.09346636969923881,0.11332742311024752
exponential,-1.4321696811935372,-0.2235977757351236,0.2949459293861332,-1.3517631844374316,0.6620245120626487,-0.9123604141017329,2.570501131157326,6.471025959126148,16.46199466223205,40.41110661008338,7.28811057077158,41.843276291276915,4.649252921252991,7.580377269817041,2.8425675052991144,5.297058288635941
logarithmic,-2.479030296762335,-2.6680933970049234,-3.006193754516337,-3.218022902596237,-3.3676212857626133,-3.470421066389067,-3.5911173263977365,-3.781317600531225,-3.9806230911863247,-4.0523553893389,-0.38789094510769495,1.5733250925765652,-0.1748138991751739,0.07337014629215163,0.014666350261251626,0.08944789084571117
exponential,-6.383567239048111,-3.321203917400518,-1.6265302303261475,-0.5657006304854885,0.0282480996787832,0.3080531242582123,0.5718766678775999,0.6453143472337604,0.719094300982204,0.6310181014081426,1.451797028185276,7.102661540030315,0.779398371161806,0.9676692427266788,-0.39380494015270695,0.41997594382359615
exponential,21.86382484843673,11.313878744917655,6.346756978958574,3.535330248240428,2.0739193826161504,1.2721433803314768,1.2045742814969291,1.091753398692278,0.9610899332578252,0.4585671110537299,-4.079807769844261,21.405257737383003,-2.3783619708203334,3.266561111351961,1.2559279101643728,1.8073971469253916
linear,4.733425278321574,4.142492066909885,3.807203916599188,3.240467099799422,2.595785176327339,2.1903376053402592,1.8035252795341896,1.2948297709696477,0.4474286269571894,-0.0323203871768135,-1.1732086203966114,4.765745665498388,-0.5295272961664875,0.14752161185260312,0.013898024659710843,0.23605574964483333
exponential,2.4622707325001496,3.239862502036249,3.819977951046503,3.0727316886606486,3.183990051828167,3.8086438878678366,5.986928998130319,8.43487875849399,16.42365643186683,32.07066744505693,5.334598332593336,29.608396712556775,3.289821856950753,4.987569954588488,1.8586774054567494,2.893955738727162
reciprocal,1.20039077564689,1.2219710288023764,1.2388567982178929,1.257489766623554,1.2717061484800882,1.2853432921315884,1.297829624423158,1.3106916817499148,1.3222342531829,1.3323947983650626,0.03250513513414966,0.1320040227181727,0.014667113635352521,0.0034607624658158963,-0.0014274634966655042,0.0020538985775727797
cosine,2.396967435168352,3.1200467027815075,2.515819398671199,0.8220397825913112,-0.3171702884535616,-0.2101398576833724,1.0160519299257065,2.649122248470658,3.152018925308284,2.2685034278721377,0.005771053824438741,3.4691892137618456,-0.014273778588468245,1.0681351740046208,-0.20082434563116275,1.0667936691952316
logarithmic,3.1609199228069413,3.3785498937844207,3.5640302515020346,3.726256365509151,3.877988743695648,3.9834416325580464,4.064879040041081,4.224392161551691,4.334514229521434,4.405579669506169,0.30432025272489027,1.2446597466992277,0.1382955274110253,0.046366754805629434,-0.018320566374093072,0.03837085273187911
sine,-3.0111024422005674,-2.6877939951742675,-2.791469168377404,-3.1435281735093588,-3.251879898980788,-2.969287399276576,-2.693121065629532,-2.8389728040656768,-3.17664205299626,-3.2559381659338755,-0.057670394637973535,0.568144170759608,-0.0272039693037009,0.2454043192107977,-0.05032556999548943,0.29951419933217655
logarithmic,-2.85219324267686,-3.015787149405164,-3.1658086164905925,-3.261884255961036,-3.479929274792988,-3.5223202529038,-3.668875424054532,-3.742535166938224,-3.839372443659596,-3.924562484766745,-0.26677387463481067,1.0723692420898847,-0.1191521380099872,0.05121246583875146,0.009800483202644372,0.09006498899164515
exponential,-1.983109536919211,-2.075565022816851,-1.480137446410298,-2.03955425663676,-2.91578456550332,-3.413104913619034,-5.563541997112047,-9.961254138542609,-17.72486287912128,-30.285430523255204,-5.696466012291248,28.805293076844904,-3.14470233181511,4.1458747021466875,-1.5585140197795357,1.7586279944388532
logarithmic,-2.1010419211290787,-2.063724021163361,-2.0407050357869143,-2.0172036933893382,-1.9969067016088204,-1.9611861632632384,-1.944225375264144,-1.932569436009168,-1.9175407654684509,-1.9025131438489835,0.049164208322660774,0.19852877728009521,0.02205875303112169,0.008554787527526642,-0.0027862847932813017,0.009888017908947062
linear,3.19623680245004,2.6832375016735828,2.064452250936217,1.8388538711129647,1.4381946535334569,0.864423520737238,-0.0250937194757717,-0.2752249466575632,-0.7210754697824973,-1.4718238617629265,-1.14145550005419,4.668060664212966,-0.5186734071347741,0.20594300145327557,-0.02971863640049649,0.3277029652032766
reciprocal,-0.3125215904508713,-0.2396329117234752,-0.1902193780613328,-0.149148478352221,-0.1058100132570592,-0.0836696298015191,-0.0598855522006893,-0.0340199390000328,-0.0151698791443472,0.0012653462421262,0.07453977293873874,0.3137869366929975,0.03486521518811084,0.017415189243556537,-0.0070566816676153376,0.009610491539009653
sine,1.0345007266741453,1.0542584229393643,1.0574261452810665,0.9557442022046884,0.764440090461254,0.6043654472664518,0.5095043768859473,0.3493994341702351,0.0543391836878903,-0.083203514895747,-0.3013322798671983,1.1406296601768136,-0.12418936017443245,0.09114369559322483,-0.019662549356107045,0.09268053519016209
cosine,1.2653426920988886,-0.8767990867921938,-0.967853895762676,1.2067104607438066,2.3862381730433704,0.7835632509596292,-1.169548223556469,-0.5843830871190234,1.7200868260204552,2.2900169393571828,0.28072053658973045,3.5557863965998395,0.11385269413981043,1.5972701611544715,0.33900898652847633,1.9261883281154888
sine,-3.967789207089528,-4.462363528911255,-2.5436704915223376,-0.7431200391009926,-1.2393455379543914,-3.26822115047789,-4.56072738319086,-3.65172168156443,-1.395646606380003,-0.8186580326767785,0.4198260740785903,3.817607344089868,0.3499034638236388,1.427830796088616,0.13394536194061896,1.7081168108480518
logarithmic,2.989160414593769,3.132001133007048,3.35322674850853,3.5306169751474803,3.6323857386352327,3.818985887292336,3.911235858951576,4.132308948287156,4.161575467946006,4.348448299698063,0.3363338060382801,1.359287885104294,0.15103198723381045,0.06133100992688562,0.005504014167347249,0.11611697279126361
cosine,0.5023896121407815,1.7408286859297015,1.6702111399388528,0.2643828050551341,-0.9424591667714576,-0.62084621461474,0.9238361572411994,1.7647890503997934,1.3094721039736057,-0.192526498222796,-0.08864834326288988,2.707248217171251,-0.07721290115150864,1.0841215672201634,-0.34255470949816524,1.1011601410578165
sine,3.738131723148,3.4918349111210736,3.24551354500874,3.0565966130627964,2.806985233107138,2.326788511218825,2.184916491360919,1.9530482934143032,1.8378078642048552,1.5458010068846684,-0.5572735789056771,2.1923307162633314,-0.24359230180703684,0.09906489561937536,-0.005713755661657577,0.16855964530039444
sine,1.021519770172465,1.002769455823076,1.4843319289211452,2.125765797437752,2.921991139290387,3.641440413142864,3.971790363893143,3.708792436127821,3.330251247788288,2.5900076670750773,0.6516625789790732,2.969020908070067,0.17427643298917916,0.5154799235542233,-0.09018665829547773,0.33322224198087613
quadratic,7.0763881920385305,4.326020655055697,1.898573499081108,0.1551998463827422,-0.9453620900292626,-1.5554608461086346,-1.4668755341168416,-1.0231826266494015,0.1132652308408193,1.962891738196103,-1.303579930640682,8.631849038147164,-0.5681662726491585,1.4941313540080066,0.5749992555422646,0.15157343598246864
linear,3.117085863226034,2.374961077209737,1.3663042243252037,0.8790764486737379,0.473305587145322,-0.4452151219298259,-1.0167670891937703,-1.9310672236266253,-2.2799005772336325,-3.173394573124222,-1.531244510054901,6.290480436350256,-0.698942270705584,0.23565723029177854,-0.01892115123428656,0.4277678532102126
cosine,-0.0258025048790845,0.9397229158803496,3.1635045813306664,5.109391758881429,5.779014129012451,4.625077326582226,2.3664977236001654,0.2683153894973259,0.0998508028897415,1.6059147687118775,-0.20525746630985883,5.8048166338915355,0.1813019192878847,1.5968097307814273,0.06756731813283776,1.3394005542096576
sine,0.4749458917109783,0.9039159241514072,1.4678084682322206,1.6473759400394146,1.1253566659279406,0.5238438693338041,0.5339487686912822,1.1064171040123305,1.626532990718334,1.5091077695122737,0.11750488956057498,1.1724300483284362,0.11490687531125504,0.4297098951766885,-0.06829940670581114,0.46457814723462293
exponential,-136.07456555425355,-50.094422660515264,-21.402244213877264,-8.246154765473559,-3.068997293316828,2.017610019252872,1.1333396412977526,1.7508171086495483,0.3324000317361086,2.2812897174717035,23.825193455956434,138.35585527172526,15.37287280796947,26.5028963286505,-10.503906651000335,18.566388635172398
cosine,2.6913039893630684,2.9135187049184834,3.124533459429092,3.2518511621247224,3.294284510970323,3.212411622453468,3.027588598603117,2.813370821594319,2.6034319554244267,2.440020575662752,-0.09194497824568335,0.8542639353075709,-0.027920379300035127,0.1707599508381925,-0.0482032619146362,0.05572868657595677
sine,-0.5713809238331317,-1.1990613362069102,-1.2581709005882975,-0.7189242625565383,0.0698128141122535,0.5731921454470708,0.5732595313173264,0.0282139867721487,-0.7613268796474996,-1.2571119791542038,0.10506022974252095,1.8314304319056238,-0.07619233948011912,0.5454626319907647,0.01648691410838432,0.43579587590098523
cubic,-5.392601333236944,-3.595414021616153,-2.068790943243271,-0.8166193264374874,-0.2302519668353114,-0.3162047572491684,-1.0964739940811796,-2.981311681029909,-5.790653258886007,-9.649402622610063,-0.806809182920798,9.419150655774752,-0.47297792104145775,1.8976598306000876,-0.7069920844181059,0.2964892023248162
cubic,-15.87075060272844,-7.17145088449997,-2.007593735044946,2.306100139260474,2.1853138779907764,0.9919514081000286,1.4967181735796338,1.78006636963483,2.2146662103915555,4.591348490108086,3.616070504403206,20.462099092836525,2.273566565870725,3.019207427220688,-0.7903271798139926,2.1144579530296657
sine,1.214779966185674,1.278915125092196,1.3875129731705496,1.4596400751287926,1.5651623841847273,1.6755312401329778,1.7686610226784274,1.802780091285352,1.821588936880812,1.7645376309536474,0.16173140392640784,0.6068089706951381,0.06108418497421927,0.051950579783359166,-0.015148308104210834,0.039336084811662994
cosine,-3.4432967909142853,-3.4958183691987084,-3.541000011139728,-3.589414759142213,-3.641055464555681,-3.669929565499604,-3.70449220870646,-3.750023760176944,-3.766812780789329,-3.787930522917906,-0.08751667723622285,0.3446337320036208,-0.0382926368892912,0.01266208386442617,0.003925479519480746,0.013543102380103936
linear,-1.806595274831384,-1.942376199274925,-2.0502277117641623,-2.2714715274024555,-2.4725547157299155,-2.579289666626517,-2.776002612653289,-2.9258457639698348,-3.114578305402395,-3.282857252433611,-0.37486624103167904,1.4762619776022268,-0.16402910862246964,0.03913058704046368,-0.004062252823459317,0.06617915413177433
logarithmic,1.467579991428035,2.313789409426996,2.9115782538640977,3.3064071657197003,3.537386966639328,3.935441712599392,4.155549917790802,4.308329706940198,4.502220599799055,4.71839822759776,0.7432584917138974,3.250818236169725,0.36120202624108055,0.21680113717114247,-0.07875397377503207,0.13529296236082586
reciprocal,-0.4942916156529424,-0.614080976854259,-0.7038847205348961,-0.7703284766298488,-0.8194593618713347,-0.8684654775992454,-0.8952186527836976,-0.9226296488147644,-0.9503667793325598,-0.960945541668798,-0.11006300777835826,0.4666539260158556,-0.051850436223983956,0.03299253030218978,0.013651324858134799,0.011422839145303164
quadratic,4.617595078234922,3.1807774566483027,2.376513239326245,1.2205601639112784,0.7339141014391177,0.0491403720719858,-0.2412779835271306,-0.4356383020778068,-0.6947950112214617,-0.2040977142654378,-1.2225721129949214,5.312390089456384,-0.5357436436111511,0.5374969042682121,0.24093936481783043,0.39966298333180295
sine,3.5052723238464263,3.294973494006729,3.063539141314583,2.788916488369365,2.5154255017746445,2.299226656676871,2.0906679305767297,1.959088039824014,1.8568075494987188,1.8527422571829213,-0.4469063486925838,1.652530066663505,-0.18361445185150055,0.08340247274916425,0.025779192190487465,0.045781912703426665
quadratic,3.221995946023447,2.079592321658098,1.182220898270215,0.4663631287926051,-0.0667132480925079,-0.4743203109677918,-0.7445329360863936,-0.7958251593016895,-0.7229300821170938,-0.4817947447228189,-0.9120313443888346,4.017821105325137,-0.4115322989718073,0.4330773603176301,0.17294237021995298,0.04092326600101749
quadratic,6.735663890113816,4.55915936689278,2.9926116924484547,2.03670767274242,1.3081077062848672,0.7964441620772572,1.106741609015282,1.9811023643833188,3.1379916932449423,4.576630937874535,-0.5146169817464061,5.939219728036559,-0.23989255024880907,1.1854949578098957,0.45189297098132863,0.21301297300358096
quadratic,-4.018956578521112,-3.411233687802385,-2.831529014401788,-2.4800733202210674,-2.1439050317678867,-2.1038903439517576,-2.007845905020792,-2.0618119140675133,-2.3429925557096456,-2.6572046398022584,0.34143733374828,2.01111067350032,0.15130577096876152,0.3210060129396456,-0.11524187185141749,0.11881592786033873
reciprocal,1.4622355856517335,1.4719622544853428,1.4844504798518712,1.491597672475486,1.498910424544423,1.5048740443219408,1.5126241174753636,1.516668095919401,1.521151220969676,1.5256534605959893,0.015616563750046834,0.06341787494425577,0.0070464305493617525,0.0025949446900783556,-0.0006530536509120055,0.002542349536238949
sine,0.0182500767490448,-0.4276262141563427,0.6794832545057038,2.013934233941646,2.160768368770923,1.2108358993628563,-0.1492515795597951,-0.2571515399468855,1.123349266645034,2.1760200222251203,0.24755582717344074,2.603646236381463,0.23975221616400835,0.9710954204474014,0.18731838081068422,1.0520862831942535
exponential,-21.375805646551843,-7.312788084114926,-1.991672189652432,0.0972910032685365,1.0009396441094691,1.2979970112362516,1.757481305896769,1.4391061155735478,1.5583268519238185,1.5918388505345475,3.9714289749162295,23.13328695244861,2.5519604996762655,4.385159723180692,-1.7536881954782735,2.8475315009581026
quadratic,-12.45446176125804,-8.464674802044152,-5.504996438957136,-3.9958897913723455,-2.745499442397735,-1.5585456437699727,-2.543749042033065,-3.0319055081928004,-4.56736696874968,-7.214835791646147,1.2592720808186677,10.895916117488067,0.5821806632902105,2.0399640744547622,-0.8296569727637941,0.7928055772836177
exponential,-0.8686661644249953,0.4618408678028389,0.9204860760136756,1.648639572006544,-1.1860520230027465,3.0201443481247763,2.6688944629857376,8.273468600262785,25.58840992479816,59.6831616094368,10.43024055039592,60.869213632439546,6.727980863762422,11.128745317009704,4.09553058155135,7.105021743829703
sine,0.9872964722265812,1.4798661620166689,1.90618145575332,2.0187116727637973,1.896365467122978,1.3795709724246044,0.863127585815018,0.6907491300112981,0.8166223757024418,1.0877958016386922,-0.18816710350561927,1.3279625427524993,0.011166592156901226,0.35020038580926793,-0.027674532981729644,0.2588259761730557
linear,1.8328750852156683,1.880351245224944,1.93504424854222,1.997220403042273,2.044329687069623,2.103519463914924,2.160331571035852,2.209201299903874,2.2643359241591074,2.322761208428936,0.12294785998762997,0.48988612321326785,0.054431791468140873,0.005139456749499041,0.001368640532569132,0.008550262418765345
cosine,4.03288733745414,4.819445993353476,3.4337395585579005,1.0815816851875235,0.1080446736290859,1.0550222113955732,3.2021086174535776,4.705478481839627,4.037579933595516,2.295389065993048,-0.10149946241566733,4.71140131972439,-0.19305536349567687,1.4881767139515205,-0.31609369043772545,1.5068824042531683
exponential,-1.1463774643538445,-2.25248635407058,-0.8678384079600063,-1.4611247786313426,-1.2160856842431729,-2.7038130530548914,-3.131007832111548,-5.434404375334572,-14.226724908671583,-49.22158145997006,-7.443091530121068,48.35374305201005,-5.341689332846246,10.834083586705969,-4.236093457697717,8.686119325359892
cosine,-0.9244785984905866,-0.1815652603071372,0.7684845422961,0.6570291490600798,-0.3886317051609423,-0.9020391117183988,-0.3918125762904446,0.5147932455710457,0.814603336544814,-0.0564490945577016,0.13441440882443623,1.7390819350354005,0.09644772265920946,0.7204238829813203,-0.20174572116074563,0.7861444503112341
reciprocal,0.1999163763071132,0.8333494327013886,1.154794735411565,1.3035177242767868,1.425268072482084,1.4839990890521129,1.5421584082840978,1.5721136494385304,1.6237265316781488,1.6564530247803468,0.29321887047031653,1.4565366484732336,0.16183740538591485,0.1877492862514878,-0.07508832041150967,0.10510935657984607
quadratic,-1.6911604034014052,-0.9626042974752418,-0.4030102243101008,-0.0546514255819754,0.12452115976909,0.2010959075799369,-0.0338145632551488,-0.3607829702323665,-0.9225190269870672,-1.6352431023591063,0.015464648290607747,1.8922563109813422,0.00621303344914433,0.47005043980873873,-0.18016002266227532,0.06714598536987222
linear,-4.572704918423554,-3.989076755987564,-3.3587084219816994,-2.868133687104428,-2.2321401531523724,-1.5647871931501296,-1.0914817926897775,-0.3773082996918209,0.2304900561775461,0.7400068832180052,1.3398502248358006,5.3127118016415595,0.5903013112935065,0.07851727556931057,-0.009263916924441368,0.14134054422870598
logarithmic,-2.609806133156602,-2.696275517814758,-2.7788311314529377,-2.823804629319562,-2.9270734293294813,-2.9786437718533825,-3.0704202324251644,-3.122040508220635,-3.1215665128087573,-3.191998663357557,-0.14623955144244255,0.5821925302009552,-0.06468805891121725,0.029863623393632736,0.0020046542636695253,0.04800677349347599
quadratic,12.078396045219838,8.507207865420181,6.028053319061759,3.5515686894077416,2.5525434679650303,1.695990455748161,1.8250861584197493,1.8468980320505968,2.9656730625696426,4.930835860143535,-1.7735531226255978,10.382405589471677,-0.794173353897367,1.7068022361778388,0.6920438721716937,0.5553202993743632
logarithmic,-2.668815023744644,-2.653708945097617,-2.6405283782759152,-2.627383654660808,-2.6175100011822194,-2.602507093573103,-2.592750857957357,-2.586541782410689,-2.572808136116309,-2.565148572851696,0.025747336335699363,0.1036664508929479,0.011518494543660877,0.0030590164722743844,-0.0009308144228017401,0.004574525460805106
cubic,-9.110068037036118,-3.47860621071642,-0.3289811097756021,1.1917260503084652,1.3939434424330788,0.9972281787295448,0.2890058542374515,-0.5672206813878082,-1.166896364568381,-0.4307884726799588,1.2272646994399654,10.504011479469197,0.9643643960395732,2.052383601198422,-0.6119192418039097,1.111504583365775
exponential,-4.5760789937236135,-0.212412592051769,-1.0556805773341935,1.6453463374796038,-0.4750476885510282,-0.8000487535950701,3.120779042378396,14.424239403209196,42.32279093842608,121.08250604201886,20.59328982255541,125.65858503574248,13.962065003971386,24.49888796431662,9.299506087740117,16.989270720570826
cubic,10.003029387157714,3.984746934927904,0.4345671663088849,-1.0556057013908378,-1.3139409765307124,-0.8343625858999286,-0.9256873754010196,-3.800809453391007,-7.4546687685274735,-15.72550923767825,-4.526458735603781,25.728538624835963,-2.8587265138706623,2.7451401380664158,-0.2815697521151209,2.28476617962134
linear,-5.648855916878074,-5.044980961583549,-4.425051816418432,-3.7930834193035743,-3.1734820003751643,-2.4434834224678714,-1.8692189275343605,-1.1948586032126849,-0.5124215444143503,0.0790380686674868,1.4445207260364292,5.727893985545561,0.6364326650606178,0.04694268322714556,-0.0015519177765860592,0.08317022964919218
cubic,13.920643294571956,5.593980259721762,1.5640685520940465,-0.4268820812040018,-1.3361658849237008,-0.9864610098560832,-1.4671659508873467,-2.2899498645339893,-4.925938733486031,-9.429576412853296,-4.170445215496423,23.350219707425254,-2.5944688563805838,2.53956039676561,0.47787816943536643,1.972624275892703
sine,2.4655140131361755,2.401915308579547,2.3437230529875825,2.2953014009048616,2.237437562328529,2.195380310806569,2.160822515551947,2.1329500653132043,2.111092528682767,2.1022052665738937,-0.09279405033123533,0.36330874656228174,-0.04036763850692019,0.017495270236511224,0.006838930305969382,0.00702560149344766
reciprocal,0.0235066234132436,0.0493360976671082,0.0730603625254938,0.0925873016821179,0.1097788651327052,0.12658309347862,0.1426429143017329,0.1523304555207546,0.1642039780700248,0.1738903163599386,0.03710249905256913,0.15038369294669499,0.016709299216299447,0.005405775147855871,-0.002017891995493849,0.002392716349847119
linear,2.1522226342325013,1.874011882603248,1.6785537396478878,1.438087571997583,1.112888012818936,0.7659849904261755,0.4909454447500939,0.216306693984943,-0.0740270098793131,-0.2371529480236915,-0.6223665970927312,2.389375582256193,-0.2654861758062437,0.0549305485680386,0.01438560168560937,0.06751074667450785
quadratic,2.273484342604504,1.1825319781798935,-0.4349396463941846,-1.364130783003622,-1.8517960434853564,-2.819633765730283,-3.2690344818746584,-3.602798516051958,-3.277114444858634,-3.439798185219012,-1.4339851483476582,5.876282858656462,-0.6348091697581685,0.543994113396158,0.1160335780080291,0.50302542412064
linear,-2.37460502905191,-1.928596661362792,-1.373826191834827,-0.8163451152167078,-0.2407271999741317,0.4330549952746657,0.9427340644382284,1.5118239180153157,1.9516991462865,2.535317549756016,1.250872420176555,4.909922578807926,0.5455469532008806,0.06826475311500255,0.01720125447254972,0.10443457571179124
exponential,-0.2508616178755273,-0.334033007904772,-0.3385476281198657,-0.3660196776264182,-0.4895550996756763,-0.5643928742041996,-0.8280343898505242,-1.1986748023934948,-1.8359314180677524,-2.7764932099595163,-0.5318930588518058,2.525631592083989,-0.2806257324537766,0.301372913283535,-0.1071738002328149,0.1306702060793257
